Date,Call Volume,CCT,Service Level,Abandon Rate
06/06/25,4443.0,314.89,0.9168000000000001,0.008100000000000001
06/07/25,3154.0,285.54,0.9294,0.020099999999999996
06/08/25,1423.0,330.24,0.8776,0.013300000000000001
06/09/25,4907.0,333.26,0.9045000000000001,0.0131
06/10/25,4457.0,326.16,0.8886,0.012
06/11/25,4523.0,327.34,0.8785,0.013500000000000002
06/19/25,3889.0,327.77,0.9698,0.0023
06/20/25,4593.0,307.09,0.9045000000000001,0.0141
06/21/25,2897.0,299.17,0.9562999999999999,0.009300000000000001
06/22/25,1191.0,333.58,0.9675,0.003
06/23/25,5164.0,328.17,0.8652,0.0233
06/24/25,4389.0,332.32,0.8953,0.011699999999999999
06/25/25,4681.0,328.91,0.8724,0.011699999999999999
06/26/25,4308.0,328.92,0.9346,0.0084
06/27/25,4243.0,302.35,0.8898999999999999,0.0134
06/28/25,2740.0,280.39,0.9545,0.0092
06/29/25,1213.0,321.09,0.9677,0.0039000000000000003
06/30/25,4987.0,328.38,0.6614,0.0712
07/01/25,4987.0,322.97,0.9005,0.0097
07/02/25,4836.0,322.58,0.9331,0.0067
07/03/25,4711.0,318.75,0.9188,0.0104
07/04/25,1963.0,322.07,0.9234,0.0091
07/05/25,3073.0,307.18,0.9373,0.0087
07/06/25,1340.0,277.6,0.9620000000000001,0.0049
07/07/25,5576.0,337.06,0.9416,0.0066
07/08/25,4861.0,329.71,0.9384,0.0077
07/09/25,4594.0,328.16,0.9682,0.005600000000000001
07/10/25,4494.0,326.88,0.9365000000000001,0.008199999999999999
07/11/25,4493.0,321.84,0.9783,0.0034999999999999996
07/12/25,2900.0,302.49,0.9411,0.0116
07/13/25,1187.0,290.13,0.9317,0.0148
07/14/25,4735.0,323.69,0.9573999999999999,0.0058
07/15/25,4369.0,327.24,0.9437000000000001,0.0048
07/16/25,4771.0,335.11,0.8951,0.018000000000000002
07/17/25,4678.0,329.45,0.9506999999999999,0.0086
07/18/25,4093.0,324.21,0.9659,0.0045000000000000005
07/19/25,2846.0,304.9,0.9185,0.0086
07/20/25,1456.0,278.91,0.9556999999999999,0.0085
07/21/25,4883.0,331.4,0.9101,0.0106
07/22/25,4301.0,323.97,0.9187000000000001,0.009000000000000001
07/23/25,4360.0,321.69,0.8972,0.0124
07/24/25,4183.0,317.05,0.9229999999999999,0.012199999999999999
07/25/25,4219.0,324.68,0.9575,0.0054
07/26/25,2891.0,297.95,0.8863,0.0167
07/27/25,1483.0,282.33,0.9561,0.010700000000000001
07/28/25,4644.0,328.5,0.9569,0.009000000000000001
07/29/25,3847.0,329.61,0.9041,0.0121
07/30/25,3909.0,328.6,0.9251999999999999,0.0103
07/31/25,4064.0,319.55,0.9343,0.0102
08/01/25,5011.0,328.23,0.8752,0.0172
08/02/25,3409.0,316.72,0.8649,0.0141
08/03/25,1477.0,331.61,0.8895000000000001,0.0128
08/04/25,5076.0,307.45,0.9212,0.0165
08/05/25,4888.0,289.73,0.8835999999999999,0.0199
08/06/25,4058.0,328.12,0.9234,0.0053
08/07/25,4321.0,337.62,0.8939,0.0129
08/08/25,4521.0,326.62,0.8935,0.011899999999999999
08/09/25,2820.0,330.37,0.9033,0.013000000000000001
08/10/25,1280.0,334.28,0.9098,0.0091
08/11/25,4869.0,321.88,0.8019,0.024700000000000003
08/12/25,4011.0,303.61,0.8382999999999999,0.032799999999999996
08/13/25,3999.0,333.68,0.9301999999999999,0.0073
08/14/25,4137.0,326.3,0.9366,0.0075
08/15/25,3831.0,327.6,0.8953,0.018000000000000002
08/16/25,3048.0,329.31,0.9217,0.0098
08/17/25,1425.0,337.33,0.9767,0.0054
08/18/25,4298.0,302.24,0.9289000000000001,0.010700000000000001
08/19/25,4205.0,294.89,0.9514,0.013600000000000001
08/20/25,4260.0,333.37,0.9142,0.009899999999999999
08/21/25,3838.0,325.67,0.9035,0.009899999999999999
08/22/25,3739.0,335.24,0.9026000000000001,0.013999999999999999
08/23/25,2800.0,327.01,0.8656,0.0147
08/24/25,1151.0,320.22,0.9004000000000001,0.015
08/25/25,4468.0,298.78,0.8472,0.0256
08/26/25,3898.0,303.13,0.8912,0.0305
08/27/25,3905.0,327.68,0.8962,0.0139
08/28/25,3916.0,335.57,0.8859,0.0209
08/29/25,3870.0,327.7,0.9201999999999999,0.0089
08/30/25,2750.0,318.39,0.8225,0.0222
08/31/25,1334.0,305.91,0.8931999999999999,0.0144
09/01/25,2782.0,309.87,0.9470999999999999,0.0084
09/02/25,5277.0,301.06,0.9246,0.011399999999999999
09/03/25,4679.0,297.08,0.9704,0.0043
09/04/25,4397.0,336.84,0.8809999999999999,0.0137
09/05/25,4424.0,324.25,0.9789,0.006999999999999999
09/06/25,2970.0,314.2,0.9576,0.0051
09/07/25,1345.0,320.54,0.9611,0.0077
09/08/25,4879.0,324.69,0.9079999999999999,0.0124
09/09/25,4128.0,313.12,0.9407,0.006999999999999999
09/10/25,4069.0,288.58,0.9383,0.013300000000000001
09/11/25,3930.0,307.52,0.935,0.0067
09/12/25,3572.0,323.49,0.9419,0.0046
09/13/25,2715.0,328.25,0.9085,0.0148
09/14/25,1228.0,328.63,0.92,0.0144
09/15/25,4336.0,327.5,0.9571,0.0055000000000000005
09/16/25,3887.0,301.47,0.8963,0.0108
09/17/25,4124.0,283.14,0.9590000000000001,0.0058
09/18/25,3935.0,334.82,0.9389,0.0062
09/19/25,3884.0,336.95,0.9490999999999999,0.0098
09/20/25,2910.0,337.37,0.8886,0.013999999999999999
09/21/25,1179.0,327.73,0.9031999999999999,0.01
09/22/25,4319.0,331.46,0.9678,0.0039000000000000003
09/23/25,4252.0,314.7,0.8963,0.015300000000000001
09/24/25,3768.0,284.18,0.9142,0.019799999999999998
09/25/25,4005.0,323.21,0.9562999999999999,0.0062
09/26/25,3796.0,316.57,0.9449,0.0062
09/27/25,2763.0,304.9,0.9218999999999999,0.009300000000000001
09/28/25,1198.0,274.6,0.9512999999999999,0.0202
09/29/25,4414.0,303.17,0.9655,0.0044
09/30/25,4537.0,310.11,0.9675,0.0036
10/01/25,4583.0,315.51,0.8606,0.023
10/02/25,4616.0,310.61,0.8813,0.0479
10/03/25,4373.0,347.41,0.6955,0.044199999999999996
10/04/25,2840.0,341.63,0.7791,0.041299999999999996
10/05/25,1455.0,343.77,0.8676,0.0148
10/06/25,4709.0,332.93,0.9147,0.008199999999999999
10/07/25,4193.0,331.84,0.8887999999999999,0.013000000000000001
10/08/25,4361.0,319.56,0.8826999999999999,0.0165
10/09/25,4067.0,298.09,0.8359000000000001,0.0223
10/10/25,4163.0,340.38,0.7764,0.0217
10/11/25,2914.0,340.59,0.9348000000000001,0.0074
10/12/25,1221.0,326.36,0.9297,0.0026
10/13/25,3999.0,318.44,0.93,0.0043
10/14/25,4005.0,338.09,0.9066,0.0101
10/15/25,4122.0,305.31,0.9501000000000001,0.0123
10/16/25,4062.0,306.08,0.9573999999999999,0.0049
10/17/25,4108.0,337.69,0.9189,0.0062
10/18/25,2615.0,341.33,0.9506999999999999,0.0124
10/19/25,1252.0,349.09,0.9702,0.0044
10/20/25,4864.0,346.78,0.9518000000000001,0.005
10/21/25,3945.0,348.44,0.9531000000000001,0.0048
10/22/25,4155.0,321.88,0.8220999999999999,0.0236
10/23/25,3949.0,291.5,0.9253,0.0165
10/24/25,3812.0,333.68,0.9575,0.0089
10/25/25,2619.0,336.86,0.9592,0.009300000000000001
10/26/25,1147.0,320.92,0.9627,0.0085
10/27/25,4172.0,267.75,0.8553000000000001,0.01
10/28/25,3741.0,320.77,0.9490000000000001,0.01055
10/29/25,3479.0,301.73,0.9702,0.0096
10/30/25,3919.0,281.93,0.9887999999999999,0.008799999999999999
10/31/25,3884.0,287.49,0.976,0.0089
11/01/25,2914.0,324.91,0.9405,0.009300000000000001
11/02/25,1460.0,314.36,0.9163,0.0085
11/03/25,5157.0,323.17,0.9025,0.01
11/04/25,4378.0,317.94,0.925,0.027000000000000003
11/05/25,4446.0,320.25,0.9591,0.008199999999999999
11/06/25,4029.0,299.33,0.9405,0.0083
11/07/25,4446.0,279.99,0.9381,0.01
11/08/25,3451.0,316.83,0.9534999999999999,0.004699999999999999
11/09/25,1477.0,314.48,0.9351999999999999,0.0085
11/10/25,5019.0,314.61,0.8808,0.0177
11/11/25,4341.0,316.38,0.9234,0.0095
11/12/25,4263.0,316.08,0.9434999999999999,0.0102
11/13/25,4402.0,286.71,0.9327,0.0074
11/14/25,4469.0,277.26,0.9266,0.0129
11/15/25,3003.0,313.44,0.9541,0.0059
11/16/25,1415.0,310.49,0.9440000000000001,0.0068000000000000005
11/17/25,4864.0,302.44,0.9003,0.0127
11/18/25,4432.0,300.58,0.9284,0.0088
11/19/25,4309.0,305.47,0.9381,0.009899999999999999
11/20/25,4444.0,288.79,0.9190999999999999,0.0085
11/21/25,4409.0,269.1,0.9609000000000001,0.006999999999999999
11/22/25,3132.0,287.12,0.9779000000000001,0.0033
11/23/25,1457.0,277.77,0.9682999999999999,0.0029
11/24/25,4655.0,284.29,0.9897,0.0068000000000000005
11/25/25,4292.0,302.89,0.9445,0.005
11/26/25,3825.0,313.21,0.9423999999999999,0.0085
11/27/25,498.0,300.28,0.9571,0.0058
11/28/25,5802.0,270.24,0.9708,0.0028000000000000004
11/29/25,3864.0,314.4,0.9490999999999999,0.0053
11/30/25,1708.0,313.85,0.8753,0.0118
12/01/25,7090.0,335.76,0.9034,0.013000000000000001
12/02/25,5783.0,343.91,0.8387,0.0213
12/03/25,5343.0,336.69,0.9015000000000001,0.0116
12/04/25,5121.0,330.38,0.943,0.0066
12/05/25,5183.0,342.2,0.934,0.009300000000000001
12/06/25,3698.0,338.32,0.8602,0.0154
12/07/25,1787.0,298.43,0.9526,0.0073
12/08/25,5893.0,338.98,0.9175,0.0083
12/09/25,5274.0,336.41,0.8712000000000001,0.0167
12/10/25,5303.0,330.37,0.9342,0.0083
12/11/25,5517.0,331.79,0.879,0.0127
12/12/25,4989.0,329.68,0.8994,0.0134
12/13/25,3926.0,318.0,0.8604,0.0199
12/14/25,2057.0,287.31,0.9473,0.013600000000000001
12/15/25,5530.0,329.09,0.9268000000000001,0.0074
12/16/25,5153.0,329.24,0.9020999999999999,0.010700000000000001
12/17/25,5411.0,316.7,0.8911,0.0126
12/18/25,5070.0,322.39,0.8712000000000001,0.013600000000000001
12/19/25,4977.0,326.72,0.8854000000000001,0.014499999999999999
12/20/25,4104.0,310.08,0.8834000000000001,0.015600000000000001
12/21/25,1956.0,301.96,0.935,0.0097
12/22/25,5346.0,309.27,0.9732,0.0036
12/23/25,4997.0,311.69,0.917,0.009399999999999999
12/24/25,3276.0,295.41,0.9406,0.0089
12/25/25,290.0,254.13,0.9161,0.0138
12/26/25,4024.0,329.72,0.7901,0.0313
12/27/25,3194.0,318.87,0.9046,0.0125
12/28/25,1269.0,298.36,0.9897,0.0008
12/29/25,5186.0,334.15,0.8176000000000001,0.0166
12/30/25,4753.0,332.86,0.9001,0.0078000000000000005
12/31/25,3991.0,333.31,0.7731999999999999,0.0236
