Date,Call Volume,CCT,Service Level,Abandon Rate
06/01/25,10378.0,332.53,0.975,0.0034000000000000002
06/02/25,25194.0,350.51,0.9022,0.0074
06/03/25,24008.0,340.14,0.8568000000000001,0.009300000000000001
06/04/25,22355.0,352.5,0.7354,0.022799999999999997
06/05/25,21401.0,350.32,0.6873,0.0218
06/06/25,20051.0,335.61,0.9081999999999999,0.011399999999999999
06/07/25,13326.0,322.14,0.9312999999999999,0.01
06/08/25,8808.0,351.74,0.7038,0.0219
06/09/25,23365.0,351.91,0.8454999999999999,0.011899999999999999
06/10/25,21608.0,347.79,0.7701,0.0171
06/11/25,20898.0,342.88,0.8983,0.006500000000000001
06/12/25,20302.0,340.0,0.8466,0.011699999999999999
06/13/25,20185.0,327.18,0.8946999999999999,0.0103
06/14/25,13492.0,313.9,0.9043000000000001,0.0070999999999999995
06/15/25,7880.0,353.19,0.6779000000000001,0.0298
06/16/25,23843.0,347.85,0.9187000000000001,0.0079
06/17/25,21564.0,346.79,0.8869,0.0086
06/18/25,20763.0,348.04,0.763,0.0184
06/19/25,18553.0,344.3,0.8184999999999999,0.0118
06/20/25,22220.0,336.56,0.8896,0.0096
06/21/25,14024.0,321.03,0.9068,0.0103
06/22/25,9225.0,353.8,0.8477,0.0116
06/23/25,23707.0,356.78,0.8482999999999999,0.013300000000000001
06/24/25,20992.0,345.38,0.8917,0.0084
06/25/25,21367.0,346.81,0.7757,0.0143
06/26/25,19878.0,334.09,0.8875,0.0078000000000000005
06/27/25,20167.0,326.45,0.7526999999999999,0.0203
06/28/25,13577.0,317.37,0.9621,0.0046
06/29/25,8522.0,344.03,0.8920999999999999,0.0063
06/30/25,24009.0,345.87,0.6377,0.0554
07/01/25,26074.0,343.63,0.8452,0.0127
07/02/25,22759.0,338.52,0.9390999999999999,0.004699999999999999
07/03/25,22808.0,343.36,0.8811,0.0097
07/04/25,9765.0,342.43,0.9148000000000001,0.0059
07/05/25,13267.0,325.14,0.9484,0.0043
07/06/25,9315.0,321.13,0.9052,0.0083
07/07/25,25727.0,348.41,0.9242,0.006
07/08/25,23280.0,345.19,0.9181999999999999,0.005699999999999999
07/09/25,23056.0,333.42,0.988,0.0017000000000000001
07/10/25,21044.0,339.58,0.9261,0.0062
07/11/25,20520.0,341.94,0.9111,0.0087
07/12/25,13602.0,327.67,0.9225,0.0049
07/13/25,9376.0,313.04,0.9605,0.0031
07/14/25,22902.0,344.62,0.9858,0.0022
07/15/25,22156.0,346.46,0.9165000000000001,0.006999999999999999
07/16/25,22010.0,346.65,0.9178000000000001,0.006500000000000001
07/17/25,21150.0,355.09,0.8809,0.0095
07/18/25,20444.0,340.04,0.9495,0.0048
07/19/25,13430.0,327.33,0.9068,0.009399999999999999
07/20/25,9382.0,321.13,0.7962,0.0199
07/21/25,23504.0,352.65,0.8341,0.0097
07/22/25,21422.0,350.61,0.8488,0.01
07/23/25,20427.0,349.18,0.8768,0.009300000000000001
07/24/25,19573.0,352.74,0.8061,0.015600000000000001
07/25/25,20122.0,338.68,0.9009999999999999,0.0083
07/26/25,13275.0,324.8,0.873,0.0127
07/27/25,9240.0,312.55,0.9652,0.0036
07/28/25,22844.0,344.41,0.9534,0.0031
07/29/25,20219.0,350.13,0.8438,0.011399999999999999
07/30/25,19798.0,348.27,0.9481,0.0045000000000000005
07/31/25,20748.0,346.04,0.8884000000000001,0.008
08/01/25,24079.0,348.75,0.6557999999999999,0.0323
08/02/25,15110.0,346.33,0.8151,0.012199999999999999
08/03/25,10195.0,342.93,0.7676000000000001,0.019299999999999998
08/04/25,25576.0,340.48,0.7681999999999999,0.0254
08/05/25,23063.0,320.13,0.8837,0.0108
08/06/25,21743.0,352.18,0.7659999999999999,0.0199
08/07/25,21010.0,351.17,0.8726999999999999,0.008199999999999999
08/08/25,20436.0,349.81,0.8515,0.0108
08/09/25,13525.0,353.09,0.8602,0.0095
08/10/25,9443.0,348.95,0.8059999999999999,0.016200000000000003
08/11/25,23530.0,342.65,0.7924,0.0191
08/12/25,21717.0,332.36,0.6667000000000001,0.058600000000000006
08/13/25,21155.0,345.17,0.9626,0.0037
08/14/25,20803.0,341.14,0.9196,0.009300000000000001
08/15/25,20713.0,342.12,0.7751,0.025699999999999997
08/16/25,13880.0,328.12,0.8645999999999999,0.0206
08/17/25,9523.0,330.17,0.7670999999999999,0.0304
08/18/25,23655.0,315.45,0.6992,0.055
08/19/25,21096.0,300.49,0.8989,0.0192
08/20/25,21115.0,337.23,0.8222,0.0209
08/21/25,19848.0,333.92,0.8956999999999999,0.0154
08/22/25,19456.0,329.8,0.9018999999999999,0.0165
08/23/25,13027.0,336.58,0.8373,0.021
08/24/25,8744.0,346.5,0.8833,0.0104
08/25/25,22728.0,339.23,0.8843000000000001,0.012199999999999999
08/26/25,20256.0,307.96,0.9848,0.0034999999999999996
08/27/25,20720.0,350.22,0.8521,0.011000000000000001
08/28/25,20304.0,344.55,0.9164,0.0097
08/29/25,19866.0,345.76,0.95,0.0032
08/30/25,12734.0,336.81,0.8423999999999999,0.0144
08/31/25,8334.0,334.78,0.7182999999999999,0.0213
09/01/25,13562.0,356.8,0.9163,0.0062
09/02/25,25094.0,327.36,0.9257,0.009000000000000001
09/03/25,24645.0,312.03,0.9486,0.006999999999999999
09/04/25,22634.0,355.62,0.8136,0.0139
09/05/25,21052.0,349.56,0.9887,0.0023
09/06/25,13889.0,355.53,0.9675,0.0037
09/07/25,8886.0,361.05,0.9186,0.008199999999999999
09/08/25,24144.0,356.51,0.8776,0.0083
09/09/25,21625.0,338.8,0.9123,0.0098
09/10/25,21139.0,343.87,0.973,0.0034000000000000002
09/11/25,19440.0,355.14,0.972,0.004
09/12/25,19491.0,363.41,0.9809,0.0024
09/13/25,13092.0,358.01,0.8966,0.0069
09/14/25,8766.0,356.37,0.9469,0.004699999999999999
09/15/25,23464.0,361.97,0.8933,0.0083
09/16/25,21504.0,336.01,0.868,0.0111
09/17/25,20654.0,329.02,0.9792000000000001,0.0029
09/18/25,20155.0,361.43,0.963,0.004
09/19/25,19907.0,357.05,0.9495999999999999,0.0043
09/20/25,13015.0,350.02,0.9102,0.0063
09/21/25,8720.0,357.77,0.9273,0.004
09/22/25,22800.0,351.04,0.9736,0.0027
09/23/25,20675.0,339.59,0.7990999999999999,0.0181
09/24/25,20364.0,331.78,0.9484999999999999,0.0039000000000000003
09/25/25,20360.0,354.16,0.9749,0.0024
09/26/25,19516.0,343.9,0.9464,0.0029
09/27/25,13075.0,338.31,0.9829000000000001,0.0018
09/28/25,8716.0,299.45,0.9701000000000001,0.0076
09/29/25,22150.0,334.99,0.997,0.0012
09/30/25,21073.0,324.79,0.9965999999999999,0.0014000000000000002
10/01/25,23531.0,339.69,0.599,0.08070000000000001
10/02/25,21802.0,327.71,0.852,0.0187
10/03/25,22658.0,361.77,0.3132,0.22089999999999999
10/04/25,14077.0,357.81,0.4658,0.1272
10/05/25,9365.0,348.33,0.747,0.0236
10/06/25,24321.0,346.42,0.9025,0.0085
10/07/25,21252.0,342.15,0.8251000000000001,0.0149
10/08/25,21053.0,337.08,0.8242,0.0171
10/09/25,20462.0,319.97,0.9427,0.0064
10/10/25,19888.0,358.31,0.6042000000000001,0.152
10/11/25,13098.0,351.13,0.9098,0.0108
10/12/25,9376.0,345.18,0.9863,0.003
10/13/25,20317.0,347.85,0.9781,0.004699999999999999
10/14/25,22475.0,349.01,0.9787,0.0034999999999999996
10/15/25,23708.0,333.58,0.9420000000000001,0.0059
10/16/25,24166.0,321.61,0.987,0.0025
10/17/25,23064.0,355.63,0.9773999999999999,0.0038
10/18/25,15223.0,360.72,0.9734999999999999,0.0067
10/19/25,10510.0,346.37,0.9854999999999999,0.0029
10/20/25,25689.0,345.53,0.9924,0.0025
10/21/25,23169.0,342.95,0.9863,0.0028000000000000004
10/22/25,22748.0,335.79,0.9218000000000001,0.0116
10/23/25,22120.0,315.44,0.9933,0.0029
10/24/25,19010.0,346.39,0.9893000000000001,0.0016
10/25/25,12656.0,333.67,0.9975,0.0013
10/26/25,8398.0,327.18,0.9978,0.0022
10/27/25,22300.0,298.24,0.9848,0.008
10/28/25,20353.0,327.28,0.9926999999999999,0.0026
10/29/25,19755.0,327.47,0.991,0.0024
10/30/25,20624.0,315.74,0.9973000000000001,0.0021
10/31/25,19896.0,325.83,0.9709,0.0033
11/01/25,15984.0,353.28,0.9723,0.0025
11/02/25,11046.0,353.08,0.8889,0.0102
11/03/25,28697.0,351.67,0.9176000000000001,0.005699999999999999
11/04/25,26086.0,356.85,0.9151,0.0233
11/05/25,25118.0,350.46,0.9634999999999999,0.0029
11/06/25,24607.0,342.28,0.9126000000000001,0.008100000000000001
11/07/25,24366.0,338.7,0.9921,0.0017000000000000001
11/08/25,16252.0,358.17,0.965,0.0039000000000000003
11/09/25,10751.0,358.32,0.945,0.005
11/10/25,27159.0,355.37,0.8615,0.0104
11/11/25,22195.0,356.64,0.9075,0.006999999999999999
11/12/25,23861.0,358.22,0.9528,0.0052
11/13/25,22966.0,330.43,0.8281999999999999,0.014499999999999999
11/14/25,22596.0,328.33,0.9809,0.0053
11/15/25,14704.0,353.71,0.9702,0.0034999999999999996
11/16/25,10343.0,352.46,0.9575,0.0052
11/17/25,24695.0,349.42,0.8397,0.015700000000000002
11/18/25,22666.0,347.5,0.9284,0.0055000000000000005
11/19/25,22543.0,339.82,0.9174,0.0073
11/20/25,21595.0,324.76,0.9375,0.005600000000000001
11/21/25,21305.0,312.11,0.9931,0.002
11/22/25,14660.0,331.75,0.97,0.0029
11/23/25,9872.0,310.31,0.9892,0.0023
11/24/25,23045.0,286.79,0.9838,0.004699999999999999
11/25/25,21420.0,341.21,0.9606,0.0091
11/26/25,19063.0,334.87,0.9804999999999999,0.0025
11/27/25,4646.0,323.83,0.9828,0.0029
11/28/25,19109.0,317.82,0.9968,0.0017000000000000001
11/29/25,13970.0,341.04,0.9620000000000001,0.0029
11/30/25,10504.0,328.48,0.6958,0.0226
12/01/25,30208.0,354.82,0.8361,0.0184
12/02/25,25221.0,360.11,0.7245999999999999,0.0533
12/03/25,25483.0,358.74,0.7145999999999999,0.0274
12/04/25,23955.0,369.18,0.8786,0.0096
12/05/25,22547.0,353.43,0.9331999999999999,0.0083
12/06/25,14974.0,357.67,0.7489,0.0286
12/07/25,9935.0,337.85,0.9159,0.008
12/08/25,24128.0,357.12,0.9003,0.006999999999999999
12/09/25,22349.0,354.64,0.8798999999999999,0.011899999999999999
12/10/25,22420.0,354.28,0.8801000000000001,0.0097
12/11/25,20904.0,355.37,0.8967,0.0087
12/12/25,20356.0,347.81,0.924,0.008199999999999999
12/13/25,14148.0,349.52,0.736,0.0379
12/14/25,9614.0,331.5,0.8839,0.0139
12/15/25,23857.0,353.81,0.8706,0.0104
12/16/25,21434.0,346.53,0.9204000000000001,0.013500000000000002
12/17/25,21475.0,350.35,0.85,0.0229
12/18/25,20586.0,354.32,0.8190000000000001,0.0143
12/19/25,20158.0,345.91,0.83,0.0213
12/20/25,14353.0,346.72,0.7582,0.064
12/21/25,9782.0,335.5,0.6835,0.0387
12/22/25,22364.0,340.25,0.9534999999999999,0.0076
12/23/25,19215.0,333.05,0.9915999999999999,0.0024
12/24/25,12669.0,312.89,0.9184,0.0087
12/25/25,2950.0,298.5,0.9209999999999999,0.0173
12/26/25,17942.0,351.83,0.8604,0.0444
12/27/25,12781.0,337.87,0.91055,0.0083
12/28/25,8573.0,332.15,0.9013,0.008199999999999999
12/29/25,22613.0,363.29,0.90235,0.0079
12/30/25,20907.0,355.25,0.8758,0.0101
12/31/25,16437.0,348.89,0.6835,0.0779
