Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,Date,DateTime
April,22,7:30,1.0,123.0,0.0,0.0,264.68,04/22/25,2025-04-22 07:30
April,22,8:00,1.0,274.0,0.0,0.0,310.73,04/22/25,2025-04-22 08:00
April,22,8:30,0.995,398.0,1.0,0.0025,300.3,04/22/25,2025-04-22 08:30
April,22,9:00,0.9887,532.0,0.0,0.0,310.12,04/22/25,2025-04-22 09:00
April,22,9:30,0.9826999999999999,697.0,2.0,0.0029,308.32,04/22/25,2025-04-22 09:30
April,22,10:00,0.9484999999999999,762.0,4.0,0.0052,327.95,04/22/25,2025-04-22 10:00
April,22,10:30,0.6606000000000001,846.0,27.0,0.0319,360.3,04/22/25,2025-04-22 10:30
April,22,11:00,0.2785,942.0,30.0,0.0318,348.71,04/22/25,2025-04-22 11:00
April,22,11:30,0.7181000000000001,991.0,12.0,0.0121,361.6,04/22/25,2025-04-22 11:30
April,22,12:00,0.9248999999999999,933.0,14.0,0.015,368.19,04/22/25,2025-04-22 12:00
April,22,12:30,0.8017,997.0,49.0,0.049100000000000005,352.8,04/22/25,2025-04-22 12:30
April,22,13:00,0.9028,900.0,5.0,0.005600000000000001,361.3,04/22/25,2025-04-22 13:00
April,22,13:30,0.7731,900.0,14.0,0.015600000000000001,362.9,04/22/25,2025-04-22 13:30
April,22,14:00,0.7888,950.0,3.0,0.0032,359.46,04/22/25,2025-04-22 14:00
April,22,14:30,0.8316,978.0,10.0,0.0102,355.65,04/22/25,2025-04-22 14:30
April,22,15:00,0.9873999999999999,952.0,2.0,0.0021,347.34,04/22/25,2025-04-22 15:00
April,22,15:30,0.9918,976.0,4.0,0.0040999999999999995,349.29,04/22/25,2025-04-22 15:30
April,22,16:00,0.9928,977.0,1.0,0.001,351.77,04/22/25,2025-04-22 16:00
April,22,16:30,0.9887,971.0,0.0,0.0,348.44,04/22/25,2025-04-22 16:30
April,22,17:00,0.6381,864.0,35.0,0.0405,387.75,04/22/25,2025-04-22 17:00
April,22,17:30,0.6254,877.0,20.0,0.022799999999999997,377.53,04/22/25,2025-04-22 17:30
April,22,18:00,0.8663,787.0,9.0,0.011399999999999999,349.96,04/22/25,2025-04-22 18:00
April,22,18:30,0.8656999999999999,694.0,9.0,0.013000000000000001,345.47,04/22/25,2025-04-22 18:30
April,22,19:00,0.9567,601.0,1.0,0.0017000000000000001,355.8,04/22/25,2025-04-22 19:00
April,22,19:30,0.9649,484.0,0.0,0.0,384.1,04/22/25,2025-04-22 19:30
April,22,20:00,0.9203,467.0,3.0,0.0064,338.03,04/22/25,2025-04-22 20:00
April,22,20:30,0.9887,443.0,1.0,0.0023,345.42,04/22/25,2025-04-22 20:30
April,22,21:00,0.9754,325.0,0.0,0.0,372.8,04/22/25,2025-04-22 21:00
April,22,21:30,1.0,283.0,0.0,0.0,336.75,04/22/25,2025-04-22 21:30
April,22,22:00,0.9912000000000001,229.0,1.0,0.0044,338.89,04/22/25,2025-04-22 22:00
April,22,22:30,0.9934999999999999,154.0,1.0,0.006500000000000001,305.67,04/22/25,2025-04-22 22:30
April,22,23:00,1.0,138.0,0.0,0.0,344.63,04/22/25,2025-04-22 23:00
April,22,23:30,1.0,82.0,0.0,0.0,331.35,04/22/25,2025-04-22 23:30
April,23,0:00,1.0,69.0,0.0,0.0,373.01,04/23/25,2025-04-23 00:00
April,23,0:30,1.0,40.0,0.0,0.0,327.7,04/23/25,2025-04-23 00:30
April,23,1:00,0.9444,36.0,0.0,0.0,333.81,04/23/25,2025-04-23 01:00
April,23,1:30,0.9582999999999999,24.0,0.0,0.0,263.54,04/23/25,2025-04-23 01:30
April,23,2:00,0.9375,16.0,0.0,0.0,213.69,04/23/25,2025-04-23 02:00
April,23,2:30,1.0,12.0,0.0,0.0,226.17,04/23/25,2025-04-23 02:30
April,23,3:00,1.0,9.0,0.0,0.0,259.0,04/23/25,2025-04-23 03:00
April,23,3:30,1.0,13.0,0.0,0.0,302.62,04/23/25,2025-04-23 03:30
April,23,4:00,1.0,13.0,0.0,0.0,401.38,04/23/25,2025-04-23 04:00
April,23,4:30,1.0,10.0,1.0,0.1,514.56,04/23/25,2025-04-23 04:30
April,23,5:00,1.0,22.0,0.0,0.0,241.41,04/23/25,2025-04-23 05:00
April,23,5:30,1.0,39.0,0.0,0.0,226.64,04/23/25,2025-04-23 05:30
April,23,6:00,1.0,35.0,0.0,0.0,207.14,04/23/25,2025-04-23 06:00
April,23,6:30,0.9667,62.0,2.0,0.0323,230.5,04/23/25,2025-04-23 06:30
April,23,7:00,0.9579000000000001,97.0,2.0,0.0206,327.16,04/23/25,2025-04-23 07:00
April,23,7:30,0.9945,182.0,0.0,0.0,283.58,04/23/25,2025-04-23 07:30
April,23,8:00,0.8345999999999999,262.0,2.0,0.0076,313.83,04/23/25,2025-04-23 08:00
April,23,8:30,0.8763,391.0,3.0,0.0077,316.73,04/23/25,2025-04-23 08:30
April,23,9:00,0.9556,542.0,2.0,0.0037,331.45,04/23/25,2025-04-23 09:00
April,23,9:30,0.9527,662.0,6.0,0.0091,335.3,04/23/25,2025-04-23 09:30
April,23,10:00,0.9289000000000001,734.0,3.0,0.0040999999999999995,313.18,04/23/25,2025-04-23 10:00
April,23,10:30,0.9561,898.0,9.0,0.01,321.34,04/23/25,2025-04-23 10:30
April,23,11:00,0.9711,865.0,0.0,0.0,340.61,04/23/25,2025-04-23 11:00
April,23,11:30,0.9553,894.0,0.0,0.0,341.74,04/23/25,2025-04-23 11:30
April,23,12:00,0.9107999999999999,927.0,8.0,0.0086,355.55,04/23/25,2025-04-23 12:00
April,23,12:30,0.8273999999999999,1006.0,15.0,0.0149,349.72,04/23/25,2025-04-23 12:30
April,23,13:00,0.6129,906.0,25.0,0.0276,351.22,04/23/25,2025-04-23 13:00
April,23,13:30,0.5375,955.0,34.0,0.0356,353.25,04/23/25,2025-04-23 13:30
April,23,14:00,0.6138,909.0,13.0,0.0143,348.96,04/23/25,2025-04-23 14:00
April,23,14:30,0.6708,914.0,30.0,0.032799999999999996,371.32,04/23/25,2025-04-23 14:30
April,23,15:00,0.9571999999999999,938.0,4.0,0.0043,374.84,04/23/25,2025-04-23 15:00
April,23,15:30,0.9478,963.0,5.0,0.0052,355.79,04/23/25,2025-04-23 15:30
April,23,16:00,0.9525,906.0,1.0,0.0011,365.5,04/23/25,2025-04-23 16:00
April,23,16:30,0.9643,813.0,1.0,0.0012,350.23,04/23/25,2025-04-23 16:30
April,23,17:00,0.956,842.0,2.0,0.0024,355.48,04/23/25,2025-04-23 17:00
April,23,17:30,0.9822,732.0,2.0,0.0027,336.47,04/23/25,2025-04-23 17:30
April,23,18:00,0.9822,677.0,1.0,0.0015,336.26,04/23/25,2025-04-23 18:00
April,23,18:30,0.9953,638.0,3.0,0.004699999999999999,353.3,04/23/25,2025-04-23 18:30
April,23,19:00,0.983,589.0,1.0,0.0017000000000000001,344.82,04/23/25,2025-04-23 19:00
April,23,19:30,0.9752,484.0,0.0,0.0,322.37,04/23/25,2025-04-23 19:30
April,23,20:00,0.7204999999999999,400.0,10.0,0.025,362.81,04/23/25,2025-04-23 20:00
April,23,20:30,0.7981,324.0,7.0,0.0216,345.68,04/23/25,2025-04-23 20:30
April,23,21:00,0.9599,300.0,1.0,0.0033,337.35,04/23/25,2025-04-23 21:00
April,23,21:30,0.9118,206.0,2.0,0.0097,347.61,04/23/25,2025-04-23 21:30
April,23,22:00,0.9,203.0,3.0,0.0148,320.53,04/23/25,2025-04-23 22:00
April,23,22:30,0.9533,150.0,0.0,0.0,305.31,04/23/25,2025-04-23 22:30
April,23,23:00,0.9854,138.0,1.0,0.0072,339.72,04/23/25,2025-04-23 23:00
April,23,23:30,0.987,77.0,0.0,0.0,348.42,04/23/25,2025-04-23 23:30
April,24,0:00,1.0,50.0,0.0,0.0,440.08,04/24/25,2025-04-24 00:00
April,24,0:30,0.9722,36.0,0.0,0.0,294.06,04/24/25,2025-04-24 00:30
April,24,1:00,1.0,24.0,0.0,0.0,347.21,04/24/25,2025-04-24 01:00
April,24,1:30,1.0,25.0,1.0,0.04,267.13,04/24/25,2025-04-24 01:30
April,24,2:00,0.8571,7.0,0.0,0.0,184.71,04/24/25,2025-04-24 02:00
April,24,2:30,1.0,1.0,0.0,0.0,754.0,04/24/25,2025-04-24 02:30
April,24,3:00,1.0,6.0,0.0,0.0,316.5,04/24/25,2025-04-24 03:00
April,24,3:30,1.0,11.0,0.0,0.0,368.18,04/24/25,2025-04-24 03:30
April,24,4:00,0.8,11.0,1.0,0.0909,383.6,04/24/25,2025-04-24 04:00
April,24,4:30,0.5832999999999999,13.0,1.0,0.07690000000000001,329.08,04/24/25,2025-04-24 04:30
April,24,5:00,1.0,14.0,0.0,0.0,262.43,04/24/25,2025-04-24 05:00
April,24,5:30,1.0,33.0,0.0,0.0,306.3,04/24/25,2025-04-24 05:30
April,24,6:00,0.9706,34.0,0.0,0.0,305.47,04/24/25,2025-04-24 06:00
April,24,6:30,0.9211,77.0,1.0,0.013000000000000001,236.39,04/24/25,2025-04-24 06:30
April,24,7:00,0.9717,106.0,0.0,0.0,241.5,04/24/25,2025-04-24 07:00
April,24,7:30,0.9871,158.0,3.0,0.019,267.68,04/24/25,2025-04-24 07:30
April,24,8:00,0.9326000000000001,282.0,0.0,0.0,299.77,04/24/25,2025-04-24 08:00
April,24,8:30,0.951,412.0,4.0,0.0097,320.3,04/24/25,2025-04-24 08:30
April,24,9:00,0.9351999999999999,464.0,1.0,0.0022,335.95,04/24/25,2025-04-24 09:00
April,24,9:30,0.8717,608.0,8.0,0.0132,337.39,04/24/25,2025-04-24 09:30
April,24,10:00,0.735,759.0,8.0,0.0105,339.57,04/24/25,2025-04-24 10:00
April,24,10:30,0.6267,810.0,9.0,0.0111,346.73,04/24/25,2025-04-24 10:30
April,24,11:00,0.6275999999999999,872.0,18.0,0.0206,351.94,04/24/25,2025-04-24 11:00
April,24,11:30,0.5125,880.0,37.0,0.042,363.36,04/24/25,2025-04-24 11:30
April,24,12:00,0.4919,830.0,23.0,0.0277,357.17,04/24/25,2025-04-24 12:00
April,24,12:30,0.5073,914.0,29.0,0.0317,357.39,04/24/25,2025-04-24 12:30
April,24,13:00,0.7161,877.0,14.0,0.016,354.65,04/24/25,2025-04-24 13:00
April,24,13:30,0.9001,889.0,8.0,0.009000000000000001,362.11,04/24/25,2025-04-24 13:30
April,24,14:00,0.8975,929.0,2.0,0.0022,350.38,04/24/25,2025-04-24 14:00
April,24,14:30,0.9523999999999999,905.0,1.0,0.0011,338.86,04/24/25,2025-04-24 14:30
April,24,15:00,0.9699,899.0,1.0,0.0011,352.72,04/24/25,2025-04-24 15:00
April,24,15:30,0.9923000000000001,909.0,2.0,0.0022,341.23,04/24/25,2025-04-24 15:30
April,24,16:00,0.9976999999999999,863.0,4.0,0.0046,354.46,04/24/25,2025-04-24 16:00
April,24,16:30,0.9811,793.0,1.0,0.0013,364.53,04/24/25,2025-04-24 16:30
April,24,17:00,0.9699,799.0,2.0,0.0025,341.37,04/24/25,2025-04-24 17:00
April,24,17:30,0.9803000000000001,764.0,3.0,0.0039000000000000003,345.64,04/24/25,2025-04-24 17:30
April,24,18:00,0.927,676.0,5.0,0.0074,361.68,04/24/25,2025-04-24 18:00
April,24,18:30,0.8588,592.0,4.0,0.0068000000000000005,362.59,04/24/25,2025-04-24 18:30
April,24,19:00,0.8523999999999999,485.0,4.0,0.008199999999999999,372.52,04/24/25,2025-04-24 19:00
April,24,19:30,0.9468000000000001,434.0,2.0,0.0046,361.93,04/24/25,2025-04-24 19:30
April,24,20:00,0.9331,361.0,2.0,0.0055000000000000005,351.55,04/24/25,2025-04-24 20:00
April,24,20:30,0.9895,288.0,2.0,0.0069,337.3,04/24/25,2025-04-24 20:30
April,24,21:00,0.9865999999999999,298.0,0.0,0.0,306.54,04/24/25,2025-04-24 21:00
April,24,21:30,1.0,205.0,0.0,0.0,350.3,04/24/25,2025-04-24 21:30
April,24,22:00,0.9937,159.0,1.0,0.0063,313.99,04/24/25,2025-04-24 22:00
April,24,22:30,0.9714,105.0,0.0,0.0,308.67,04/24/25,2025-04-24 22:30
April,24,23:00,1.0,93.0,2.0,0.0215,365.07,04/24/25,2025-04-24 23:00
April,24,23:30,0.9818000000000001,55.0,0.0,0.0,310.05,04/24/25,2025-04-24 23:30
April,25,0:00,1.0,40.0,0.0,0.0,394.43,04/25/25,2025-04-25 00:00
April,25,0:30,1.0,7.0,0.0,0.0,200.43,04/25/25,2025-04-25 00:30
April,25,1:00,0.4815,34.0,7.0,0.2059,310.22,04/25/25,2025-04-25 01:00
April,25,1:30,0.22219999999999998,22.0,4.0,0.1818,400.94,04/25/25,2025-04-25 01:30
April,25,2:00,0.5263,21.0,2.0,0.09519999999999999,319.84,04/25/25,2025-04-25 02:00
April,25,2:30,1.0,17.0,0.0,0.0,273.85,04/25/25,2025-04-25 02:30
April,25,3:00,1.0,11.0,0.0,0.0,289.5,04/25/25,2025-04-25 03:00
April,25,3:30,1.0,17.0,0.0,0.0,278.2,04/25/25,2025-04-25 03:30
April,25,4:00,0.9048,6.0,0.0,0.0,258.81,04/25/25,2025-04-25 04:00
April,25,4:30,1.0,8.0,0.0,0.0,243.92,04/25/25,2025-04-25 04:30
April,25,5:00,1.0,9.0,0.0,0.0,294.5,04/25/25,2025-04-25 05:00
April,25,5:30,1.0,16.0,0.0,0.0,305.3,04/25/25,2025-04-25 05:30
April,25,6:00,0.9778,32.0,0.0,0.0,265.77,04/25/25,2025-04-25 06:00
April,25,6:30,0.9767,43.0,0.0,0.0,225.63,04/25/25,2025-04-25 06:30
April,25,7:00,0.9884999999999999,87.0,0.0,0.0,268.2,04/25/25,2025-04-25 07:00
April,25,7:30,1.0,143.0,1.0,0.006999999999999999,249.96,04/25/25,2025-04-25 07:30
April,25,8:00,0.9665,240.0,1.0,0.0042,298.33,04/25/25,2025-04-25 08:00
April,25,8:30,0.9681000000000001,345.0,0.0,0.0,307.42,04/25/25,2025-04-25 08:30
April,25,9:00,0.9764,510.0,1.0,0.002,325.57,04/25/25,2025-04-25 09:00
April,25,9:30,0.9558,639.0,6.0,0.009399999999999999,298.59,04/25/25,2025-04-25 09:30
April,25,10:00,0.5416,698.0,37.0,0.053,346.17,04/25/25,2025-04-25 10:00
April,25,10:30,0.3071,791.0,55.0,0.0695,366.76,04/25/25,2025-04-25 10:30
April,25,11:00,0.9367,825.0,4.0,0.0048,347.13,04/25/25,2025-04-25 11:00
April,25,11:30,0.8219,904.0,11.0,0.012199999999999999,358.75,04/25/25,2025-04-25 11:30
April,25,12:00,0.9142,937.0,5.0,0.0053,337.98,04/25/25,2025-04-25 12:00
April,25,12:30,0.7098,868.0,34.0,0.0392,374.44,04/25/25,2025-04-25 12:30
April,25,13:00,0.4261,911.0,31.0,0.034,350.31,04/25/25,2025-04-25 13:00
April,25,13:30,0.3023,965.0,42.0,0.0435,356.09,04/25/25,2025-04-25 13:30
April,25,14:00,0.6916,953.0,16.0,0.0168,349.52,04/25/25,2025-04-25 14:00
April,25,14:30,0.8201999999999999,974.0,6.0,0.0062,342.42,04/25/25,2025-04-25 14:30
April,25,15:00,0.9565,900.0,4.0,0.0044,341.75,04/25/25,2025-04-25 15:00
April,25,15:30,0.708,924.0,20.0,0.0216,354.5,04/25/25,2025-04-25 15:30
April,25,16:00,0.9508,897.0,2.0,0.0022,360.56,04/25/25,2025-04-25 16:00
April,25,16:30,0.9951000000000001,820.0,2.0,0.0024,359.58,04/25/25,2025-04-25 16:30
April,25,17:00,0.5819,859.0,17.0,0.019799999999999998,350.56,04/25/25,2025-04-25 17:00
April,25,17:30,0.9396,700.0,5.0,0.0070999999999999995,356.88,04/25/25,2025-04-25 17:30
April,25,18:00,0.8634999999999999,678.0,4.0,0.0059,346.93,04/25/25,2025-04-25 18:00
April,25,18:30,0.9948,578.0,0.0,0.0,323.65,04/25/25,2025-04-25 18:30
April,25,19:00,0.9307,510.0,5.0,0.0098,342.69,04/25/25,2025-04-25 19:00
April,25,19:30,0.9787,472.0,3.0,0.0064,350.64,04/25/25,2025-04-25 19:30
April,25,20:00,0.9918,375.0,7.0,0.0187,330.4,04/25/25,2025-04-25 20:00
April,25,20:30,0.9901000000000001,304.0,0.0,0.0,332.97,04/25/25,2025-04-25 20:30
April,25,21:00,1.0,293.0,0.0,0.0,339.48,04/25/25,2025-04-25 21:00
April,25,21:30,1.0,221.0,0.0,0.0,310.11,04/25/25,2025-04-25 21:30
April,25,22:00,0.9831,177.0,0.0,0.0,335.45,04/25/25,2025-04-25 22:00
April,25,22:30,1.0,141.0,1.0,0.0070999999999999995,340.14,04/25/25,2025-04-25 22:30
April,25,23:00,1.0,107.0,0.0,0.0,293.46,04/25/25,2025-04-25 23:00
April,25,23:30,0.9876999999999999,81.0,0.0,0.0,334.98,04/25/25,2025-04-25 23:30
April,26,0:00,1.0,65.0,0.0,0.0,317.15,04/26/25,2025-04-26 00:00
April,26,0:30,0.9722,36.0,0.0,0.0,311.5,04/26/25,2025-04-26 00:30
April,26,1:00,1.0,31.0,0.0,0.0,348.97,04/26/25,2025-04-26 01:00
April,26,1:30,1.0,32.0,1.0,0.0313,292.94,04/26/25,2025-04-26 01:30
April,26,2:00,0.9523999999999999,23.0,2.0,0.087,300.05,04/26/25,2025-04-26 02:00
April,26,2:30,1.0,12.0,0.0,0.0,209.67,04/26/25,2025-04-26 02:30
April,26,3:00,1.0,8.0,0.0,0.0,304.13,04/26/25,2025-04-26 03:00
April,26,3:30,1.0,5.0,0.0,0.0,375.0,04/26/25,2025-04-26 03:30
April,26,4:00,1.0,10.0,0.0,0.0,294.7,04/26/25,2025-04-26 04:00
April,26,4:30,1.0,10.0,0.0,0.0,327.8,04/26/25,2025-04-26 04:30
April,26,5:00,1.0,12.0,0.0,0.0,284.75,04/26/25,2025-04-26 05:00
April,26,5:30,1.0,12.0,0.0,0.0,319.17,04/26/25,2025-04-26 05:30
April,26,6:00,1.0,16.0,0.0,0.0,235.38,04/26/25,2025-04-26 06:00
April,26,6:30,1.0,31.0,0.0,0.0,291.55,04/26/25,2025-04-26 06:30
April,26,7:00,1.0,54.0,0.0,0.0,310.31,04/26/25,2025-04-26 07:00
April,26,7:30,0.977,88.0,1.0,0.011399999999999999,266.32,04/26/25,2025-04-26 07:30
April,26,8:00,0.9811,160.0,1.0,0.0063,279.47,04/26/25,2025-04-26 08:00
April,26,8:30,0.9036,199.0,2.0,0.0101,293.27,04/26/25,2025-04-26 08:30
April,26,9:00,0.9837,306.0,0.0,0.0,285.6,04/26/25,2025-04-26 09:00
April,26,9:30,0.8754000000000001,332.0,3.0,0.009000000000000001,320.63,04/26/25,2025-04-26 09:30
April,26,10:00,0.9514,475.0,2.0,0.0042,313.04,04/26/25,2025-04-26 10:00
April,26,10:30,0.586,563.0,22.0,0.0391,323.74,04/26/25,2025-04-26 10:30
April,26,11:00,0.9018999999999999,586.0,5.0,0.0085,337.78,04/26/25,2025-04-26 11:00
April,26,11:30,0.9287000000000001,580.0,5.0,0.0086,326.56,04/26/25,2025-04-26 11:30
April,26,12:00,0.9235,621.0,7.0,0.0113,330.0,04/26/25,2025-04-26 12:00
April,26,12:30,0.69,579.0,8.0,0.0138,350.53,04/26/25,2025-04-26 12:30
April,26,13:00,0.9123,571.0,12.0,0.021,333.29,04/26/25,2025-04-26 13:00
April,26,13:30,0.9251,656.0,2.0,0.003,335.0,04/26/25,2025-04-26 13:30
April,26,14:00,0.9632999999999999,604.0,5.0,0.0083,362.95,04/26/25,2025-04-26 14:00
April,26,14:30,0.9965999999999999,595.0,1.0,0.0017000000000000001,319.65,04/26/25,2025-04-26 14:30
April,26,15:00,1.0,541.0,0.0,0.0,329.24,04/26/25,2025-04-26 15:00
April,26,15:30,1.0,496.0,0.0,0.0,333.32,04/26/25,2025-04-26 15:30
April,26,16:00,1.0,504.0,0.0,0.0,322.63,04/26/25,2025-04-26 16:00
April,26,16:30,0.998,492.0,0.0,0.0,347.53,04/26/25,2025-04-26 16:30
April,26,17:00,1.0,413.0,1.0,0.0024,352.56,04/26/25,2025-04-26 17:00
April,26,17:30,1.0,400.0,0.0,0.0,333.26,04/26/25,2025-04-26 17:30
April,26,18:00,0.9931,432.0,0.0,0.0,315.79,04/26/25,2025-04-26 18:00
April,26,18:30,0.9976,422.0,0.0,0.0,327.16,04/26/25,2025-04-26 18:30
April,26,19:00,0.9917,360.0,0.0,0.0,337.52,04/26/25,2025-04-26 19:00
April,26,19:30,0.5184000000000001,343.0,17.0,0.0496,333.84,04/26/25,2025-04-26 19:30
April,26,20:00,0.7853,317.0,5.0,0.0158,338.89,04/26/25,2025-04-26 20:00
April,26,20:30,0.83,250.0,3.0,0.012,308.18,04/26/25,2025-04-26 20:30
April,26,21:00,0.9756999999999999,207.0,1.0,0.0048,346.3,04/26/25,2025-04-26 21:00
April,26,21:30,0.9346,155.0,2.0,0.0129,323.13,04/26/25,2025-04-26 21:30
April,26,22:00,0.9914000000000001,116.0,0.0,0.0,286.51,04/26/25,2025-04-26 22:00
April,26,22:30,1.0,98.0,0.0,0.0,300.65,04/26/25,2025-04-26 22:30
April,26,23:00,1.0,86.0,0.0,0.0,317.73,04/26/25,2025-04-26 23:00
April,26,23:30,1.0,69.0,1.0,0.014499999999999999,296.82,04/26/25,2025-04-26 23:30
April,27,0:00,1.0,43.0,1.0,0.0233,294.88,04/27/25,2025-04-27 00:00
April,27,0:30,1.0,30.0,0.0,0.0,331.67,04/27/25,2025-04-27 00:30
April,27,1:00,1.0,21.0,0.0,0.0,262.43,04/27/25,2025-04-27 01:00
April,27,1:30,1.0,15.0,0.0,0.0,284.4,04/27/25,2025-04-27 01:30
April,27,2:00,0.9412,17.0,0.0,0.0,364.82,04/27/25,2025-04-27 02:00
April,27,2:30,1.0,6.0,0.0,0.0,286.83,04/27/25,2025-04-27 02:30
April,27,3:00,1.0,7.0,0.0,0.0,300.86,04/27/25,2025-04-27 03:00
April,27,3:30,1.0,5.0,0.0,0.0,327.0,04/27/25,2025-04-27 03:30
April,27,4:00,1.0,10.0,0.0,0.0,484.3,04/27/25,2025-04-27 04:00
April,27,4:30,1.0,10.0,0.0,0.0,400.3,04/27/25,2025-04-27 04:30
April,27,5:00,1.0,10.0,0.0,0.0,356.4,04/27/25,2025-04-27 05:00
April,27,5:30,1.0,13.0,0.0,0.0,189.85,04/27/25,2025-04-27 05:30
April,27,6:00,1.0,11.0,0.0,0.0,180.18,04/27/25,2025-04-27 06:00
April,27,6:30,1.0,16.0,0.0,0.0,220.94,04/27/25,2025-04-27 06:30
April,27,7:00,1.0,26.0,0.0,0.0,277.77,04/27/25,2025-04-27 07:00
April,27,7:30,1.0,48.0,0.0,0.0,267.96,04/27/25,2025-04-27 07:30
April,27,8:00,0.982,111.0,0.0,0.0,282.13,04/27/25,2025-04-27 08:00
April,27,8:30,1.0,115.0,1.0,0.0087,302.99,04/27/25,2025-04-27 08:30
April,27,9:00,0.9934999999999999,155.0,0.0,0.0,298.58,04/27/25,2025-04-27 09:00
April,27,9:30,1.0,202.0,0.0,0.0,297.04,04/27/25,2025-04-27 09:30
April,27,10:00,0.9956,228.0,0.0,0.0,288.98,04/27/25,2025-04-27 10:00
April,27,10:30,0.9717,286.0,3.0,0.0105,284.58,04/27/25,2025-04-27 10:30
April,27,11:00,0.9356,328.0,2.0,0.0060999999999999995,334.29,04/27/25,2025-04-27 11:00
April,27,11:30,0.5263,372.0,11.0,0.0296,327.88,04/27/25,2025-04-27 11:30
April,27,12:00,0.9304000000000001,388.0,0.0,0.0,309.58,04/27/25,2025-04-27 12:00
April,27,12:30,1.0,375.0,2.0,0.0053,304.18,04/27/25,2025-04-27 12:30
April,27,13:00,0.9749,398.0,0.0,0.0,316.48,04/27/25,2025-04-27 13:00
April,27,13:30,0.6725,412.0,12.0,0.0291,315.06,04/27/25,2025-04-27 13:30
April,27,14:00,0.6124,397.0,10.0,0.0252,332.28,04/27/25,2025-04-27 14:00
April,27,14:30,0.8809999999999999,381.0,3.0,0.0079,321.84,04/27/25,2025-04-27 14:30
April,27,15:00,0.9529000000000001,403.0,0.0,0.0,325.31,04/27/25,2025-04-27 15:00
April,27,15:30,0.9973000000000001,369.0,0.0,0.0,322.72,04/27/25,2025-04-27 15:30
April,27,16:00,0.9754999999999999,370.0,3.0,0.008100000000000001,332.86,04/27/25,2025-04-27 16:00
April,27,16:30,0.6338,393.0,8.0,0.0204,327.64,04/27/25,2025-04-27 16:30
April,27,17:00,0.8229000000000001,386.0,2.0,0.0052,302.92,04/27/25,2025-04-27 17:00
April,27,17:30,0.9876999999999999,325.0,1.0,0.0031,334.3,04/27/25,2025-04-27 17:30
April,27,18:00,1.0,311.0,0.0,0.0,334.85,04/27/25,2025-04-27 18:00
April,27,18:30,1.0,296.0,0.0,0.0,314.92,04/27/25,2025-04-27 18:30
April,27,19:00,0.996,252.0,0.0,0.0,289.14,04/27/25,2025-04-27 19:00
April,27,19:30,0.9911,226.0,1.0,0.0044,327.2,04/27/25,2025-04-27 19:30
April,27,20:00,1.0,201.0,0.0,0.0,304.59,04/27/25,2025-04-27 20:00
April,27,20:30,0.9434999999999999,177.0,0.0,0.0,332.81,04/27/25,2025-04-27 20:30
April,27,21:00,0.9879000000000001,165.0,0.0,0.0,293.3,04/27/25,2025-04-27 21:00
April,27,21:30,1.0,133.0,0.0,0.0,284.35,04/27/25,2025-04-27 21:30
April,27,22:00,0.9917,121.0,0.0,0.0,300.48,04/27/25,2025-04-27 22:00
April,27,22:30,0.9915,118.0,0.0,0.0,307.37,04/27/25,2025-04-27 22:30
April,27,23:00,1.0,94.0,0.0,0.0,263.35,04/27/25,2025-04-27 23:00
April,27,23:30,1.0,65.0,0.0,0.0,301.29,04/27/25,2025-04-27 23:30
April,28,0:00,1.0,48.0,0.0,0.0,327.81,04/28/25,2025-04-28 00:00
April,28,0:30,1.0,39.0,0.0,0.0,235.67,04/28/25,2025-04-28 00:30
April,28,1:00,1.0,36.0,0.0,0.0,291.36,04/28/25,2025-04-28 01:00
April,28,1:30,1.0,24.0,0.0,0.0,329.46,04/28/25,2025-04-28 01:30
April,28,2:00,1.0,10.0,0.0,0.0,284.0,04/28/25,2025-04-28 02:00
April,28,2:30,1.0,13.0,0.0,0.0,270.77,04/28/25,2025-04-28 02:30
April,28,3:00,1.0,6.0,0.0,0.0,362.17,04/28/25,2025-04-28 03:00
April,28,3:30,1.0,12.0,0.0,0.0,210.17,04/28/25,2025-04-28 03:30
April,28,4:00,1.0,14.0,0.0,0.0,350.14,04/28/25,2025-04-28 04:00
April,28,4:30,1.0,6.0,0.0,0.0,244.5,04/28/25,2025-04-28 04:30
April,28,5:00,1.0,10.0,1.0,0.1,321.0,04/28/25,2025-04-28 05:00
April,28,5:30,1.0,9.0,0.0,0.0,215.0,04/28/25,2025-04-28 05:30
April,28,6:00,1.0,18.0,0.0,0.0,221.5,04/28/25,2025-04-28 06:00
April,28,6:30,1.0,34.0,2.0,0.0588,297.0,04/28/25,2025-04-28 06:30
April,28,7:00,0.9843999999999999,64.0,0.0,0.0,233.7,04/28/25,2025-04-28 07:00
April,28,7:30,0.9911,112.0,0.0,0.0,280.38,04/28/25,2025-04-28 07:30
April,28,8:00,0.9954000000000001,216.0,0.0,0.0,292.43,04/28/25,2025-04-28 08:00
April,28,8:30,0.9919,371.0,1.0,0.0027,291.03,04/28/25,2025-04-28 08:30
April,28,9:00,0.9842,508.0,1.0,0.002,312.01,04/28/25,2025-04-28 09:00
April,28,9:30,0.9301,651.0,7.0,0.0108,330.89,04/28/25,2025-04-28 09:30
April,28,10:00,0.662,790.0,12.0,0.0152,324.9,04/28/25,2025-04-28 10:00
