Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,Date,DateTime
April,20,22:00,0.7353000000000001,71.0,3.0,0.042300000000000004,286.91,04/20/25,2025-04-20 22:00
April,20,22:30,0.8868,56.0,3.0,0.0536,303.58,04/20/25,2025-04-20 22:30
April,20,23:00,0.9667,31.0,1.0,0.0323,289.6,04/20/25,2025-04-20 23:00
April,20,23:30,1.0,34.0,0.0,0.0,260.91,04/20/25,2025-04-20 23:30
April,21,0:00,1.0,26.0,0.0,0.0,246.31,04/21/25,2025-04-21 00:00
April,21,0:30,1.0,13.0,0.0,0.0,311.69,04/21/25,2025-04-21 00:30
April,21,1:00,1.0,9.0,0.0,0.0,562.11,04/21/25,2025-04-21 01:00
April,21,1:30,1.0,4.0,0.0,0.0,473.5,04/21/25,2025-04-21 01:30
April,21,2:00,1.0,2.0,0.0,0.0,233.0,04/21/25,2025-04-21 02:00
April,21,2:30,1.0,1.0,0.0,0.0,1528.0,04/21/25,2025-04-21 02:30
April,21,3:00,1.0,2.0,0.0,0.0,321.5,04/21/25,2025-04-21 03:00
April,21,4:00,1.0,2.0,0.0,0.0,280.5,04/21/25,2025-04-21 04:00
April,21,5:00,1.0,0.0,0.0,0.0,0.0,04/21/25,2025-04-21 05:00
April,21,5:30,1.0,3.0,0.0,0.0,537.0,04/21/25,2025-04-21 05:30
April,21,6:00,1.0,2.0,0.0,0.0,312.5,04/21/25,2025-04-21 06:00
April,21,6:30,0.5,4.0,0.0,0.0,215.0,04/21/25,2025-04-21 06:30
April,21,7:00,1.0,17.0,0.0,0.0,245.29,04/21/25,2025-04-21 07:00
April,21,7:30,1.0,28.0,0.0,0.0,198.43,04/21/25,2025-04-21 07:30
April,21,8:00,0.9845999999999999,65.0,0.0,0.0,271.69,04/21/25,2025-04-21 08:00
April,21,8:30,0.9231,93.0,2.0,0.0215,347.32,04/21/25,2025-04-21 08:30
April,21,9:00,0.9612999999999999,155.0,0.0,0.0,286.68,04/21/25,2025-04-21 09:00
April,21,9:30,0.9802,203.0,1.0,0.0049,257.89,04/21/25,2025-04-21 09:30
April,21,10:00,0.9832,297.0,0.0,0.0,309.29,04/21/25,2025-04-21 10:00
April,21,10:30,0.7452,327.0,13.0,0.0398,314.12,04/21/25,2025-04-21 10:30
April,21,11:00,0.9727,366.0,0.0,0.0,328.54,04/21/25,2025-04-21 11:00
April,21,11:30,0.9889,361.0,2.0,0.0055000000000000005,328.4,04/21/25,2025-04-21 11:30
April,21,12:00,0.9814,429.0,0.0,0.0,299.45,04/21/25,2025-04-21 12:00
April,21,12:30,0.951,450.0,1.0,0.0022,332.79,04/21/25,2025-04-21 12:30
April,21,13:00,0.993,430.0,0.0,0.0,373.45,04/21/25,2025-04-21 13:00
April,21,13:30,0.8275,396.0,25.0,0.06309999999999999,376.49,04/21/25,2025-04-21 13:30
April,21,14:00,0.5039,464.0,79.0,0.1703,377.01,04/21/25,2025-04-21 14:00
April,21,14:30,0.5352,448.0,121.0,0.2701,340.68,04/21/25,2025-04-21 14:30
April,21,15:00,0.46740000000000004,504.0,74.0,0.14679999999999999,390.85,04/21/25,2025-04-21 15:00
April,21,15:30,0.6456999999999999,486.0,9.0,0.018500000000000003,360.02,04/21/25,2025-04-21 15:30
April,21,16:00,0.9464,487.0,2.0,0.0040999999999999995,361.77,04/21/25,2025-04-21 16:00
April,21,16:30,0.987,462.0,1.0,0.0022,329.31,04/21/25,2025-04-21 16:30
April,21,17:00,0.9451,442.0,5.0,0.0113,401.74,04/21/25,2025-04-21 17:00
April,21,17:30,0.9828,407.0,1.0,0.0025,352.01,04/21/25,2025-04-21 17:30
April,21,18:00,0.9027,373.0,3.0,0.008,379.21,04/21/25,2025-04-21 18:00
April,21,18:30,0.9521999999999999,358.0,2.0,0.005600000000000001,335.31,04/21/25,2025-04-21 18:30
April,21,19:00,0.8639,346.0,8.0,0.0231,328.62,04/21/25,2025-04-21 19:00
April,21,19:30,0.6573,293.0,7.0,0.0239,367.21,04/21/25,2025-04-21 19:30
April,21,20:00,0.8864,275.0,2.0,0.0073,312.41,04/21/25,2025-04-21 20:00
April,21,20:30,0.9954999999999999,223.0,0.0,0.0,324.78,04/21/25,2025-04-21 20:30
April,21,21:00,1.0,135.0,0.0,0.0,324.27,04/21/25,2025-04-21 21:00
April,21,21:30,0.985,134.0,1.0,0.0075,371.26,04/21/25,2025-04-21 21:30
April,21,22:00,0.9898,99.0,1.0,0.0101,332.92,04/21/25,2025-04-21 22:00
April,21,22:30,0.9884999999999999,90.0,3.0,0.0333,288.86,04/21/25,2025-04-21 22:30
April,21,23:00,0.9636,55.0,0.0,0.0,330.05,04/21/25,2025-04-21 23:00
April,21,23:30,0.9412,34.0,0.0,0.0,319.0,04/21/25,2025-04-21 23:30
April,22,0:00,1.0,42.0,0.0,0.0,273.98,04/22/25,2025-04-22 00:00
April,22,0:30,1.0,28.0,0.0,0.0,265.93,04/22/25,2025-04-22 00:30
April,22,1:00,1.0,12.0,1.0,0.0833,346.82,04/22/25,2025-04-22 01:00
April,22,1:30,1.0,8.0,0.0,0.0,224.88,04/22/25,2025-04-22 01:30
April,22,2:00,1.0,3.0,0.0,0.0,147.67,04/22/25,2025-04-22 02:00
April,22,2:30,1.0,3.0,0.0,0.0,267.0,04/22/25,2025-04-22 02:30
April,22,3:00,1.0,1.0,0.0,0.0,119.0,04/22/25,2025-04-22 03:00
April,22,3:30,1.0,2.0,0.0,0.0,137.0,04/22/25,2025-04-22 03:30
April,22,4:00,1.0,2.0,0.0,0.0,176.5,04/22/25,2025-04-22 04:00
April,22,5:00,1.0,1.0,0.0,0.0,154.0,04/22/25,2025-04-22 05:00
April,22,5:30,1.0,1.0,0.0,0.0,362.0,04/22/25,2025-04-22 05:30
April,22,6:00,1.0,2.0,0.0,0.0,143.5,04/22/25,2025-04-22 06:00
April,22,6:30,0.25,9.0,1.0,0.11109999999999999,393.75,04/22/25,2025-04-22 06:30
April,22,7:00,0.8889,27.0,0.0,0.0,258.59,04/22/25,2025-04-22 07:00
April,22,7:30,0.9512,42.0,1.0,0.023799999999999998,279.59,04/22/25,2025-04-22 07:30
April,22,8:00,0.9861,72.0,0.0,0.0,285.51,04/22/25,2025-04-22 08:00
April,22,8:30,1.0,91.0,0.0,0.0,283.97,04/22/25,2025-04-22 08:30
April,22,9:00,0.9620000000000001,184.0,0.0,0.0,323.46,04/22/25,2025-04-22 09:00
April,22,9:30,0.972,252.0,2.0,0.0079,334.55,04/22/25,2025-04-22 09:30
April,22,10:00,0.9398000000000001,267.0,1.0,0.0037,330.65,04/22/25,2025-04-22 10:00
April,22,10:30,0.47850000000000004,332.0,29.0,0.0873,333.6,04/22/25,2025-04-22 10:30
April,22,11:00,0.8393,337.0,1.0,0.003,354.44,04/22/25,2025-04-22 11:00
April,22,11:30,0.9699,332.0,0.0,0.0,359.76,04/22/25,2025-04-22 11:30
April,22,12:00,0.8729,364.0,2.0,0.0055000000000000005,360.77,04/22/25,2025-04-22 12:00
April,22,12:30,0.6053000000000001,377.0,35.0,0.0928,352.58,04/22/25,2025-04-22 12:30
April,22,13:00,0.6074,447.0,14.0,0.0313,359.63,04/22/25,2025-04-22 13:00
April,22,13:30,0.9681000000000001,408.0,1.0,0.0025,382.7,04/22/25,2025-04-22 13:30
April,22,14:00,0.9619,447.0,1.0,0.0022,342.06,04/22/25,2025-04-22 14:00
April,22,14:30,0.8445999999999999,406.0,7.0,0.0172,376.16,04/22/25,2025-04-22 14:30
April,22,15:00,0.9867,452.0,0.0,0.0,355.21,04/22/25,2025-04-22 15:00
April,22,15:30,0.9819,443.0,1.0,0.0023,335.14,04/22/25,2025-04-22 15:30
April,22,16:00,1.0,404.0,1.0,0.0025,359.73,04/22/25,2025-04-22 16:00
April,22,16:30,0.9852,406.0,0.0,0.0,343.97,04/22/25,2025-04-22 16:30
April,22,17:00,0.8029000000000001,361.0,11.0,0.0305,368.55,04/22/25,2025-04-22 17:00
April,22,17:30,0.5789,400.0,20.0,0.05,381.58,04/22/25,2025-04-22 17:30
April,22,18:00,0.5629,335.0,17.0,0.0507,367.98,04/22/25,2025-04-22 18:00
April,22,18:30,0.8805,319.0,1.0,0.0031,350.76,04/22/25,2025-04-22 18:30
April,22,19:00,0.8902,257.0,2.0,0.0078000000000000005,378.62,04/22/25,2025-04-22 19:00
April,22,19:30,0.8212,275.0,1.0,0.0036,371.26,04/22/25,2025-04-22 19:30
April,22,20:00,0.7537,208.0,5.0,0.024,379.18,04/22/25,2025-04-22 20:00
April,22,20:30,0.934,199.0,2.0,0.0101,341.27,04/22/25,2025-04-22 20:30
April,22,21:00,0.8671,159.0,1.0,0.0063,343.36,04/22/25,2025-04-22 21:00
April,22,21:30,0.9847,131.0,0.0,0.0,313.5,04/22/25,2025-04-22 21:30
April,22,22:00,0.8525,125.0,3.0,0.024,332.07,04/22/25,2025-04-22 22:00
April,22,22:30,0.8608,82.0,3.0,0.0366,323.73,04/22/25,2025-04-22 22:30
April,22,23:00,0.9565,69.0,0.0,0.0,315.0,04/22/25,2025-04-22 23:00
April,22,23:30,1.0,42.0,1.0,0.023799999999999998,334.05,04/22/25,2025-04-22 23:30
April,23,0:00,1.0,23.0,0.0,0.0,302.61,04/23/25,2025-04-23 00:00
April,23,0:30,1.0,23.0,0.0,0.0,333.78,04/23/25,2025-04-23 00:30
April,23,1:00,1.0,12.0,1.0,0.0833,274.18,04/23/25,2025-04-23 01:00
April,23,1:30,1.0,4.0,2.0,0.5,191.0,04/23/25,2025-04-23 01:30
April,23,2:00,1.0,3.0,0.0,0.0,367.33,04/23/25,2025-04-23 02:00
April,23,2:30,1.0,4.0,0.0,0.0,208.25,04/23/25,2025-04-23 02:30
April,23,3:00,1.0,2.0,0.0,0.0,257.0,04/23/25,2025-04-23 03:00
April,23,3:30,1.0,1.0,0.0,0.0,134.0,04/23/25,2025-04-23 03:30
April,23,4:00,1.0,1.0,0.0,0.0,394.0,04/23/25,2025-04-23 04:00
April,23,4:30,1.0,2.0,0.0,0.0,257.0,04/23/25,2025-04-23 04:30
April,23,5:00,1.0,1.0,0.0,0.0,60.0,04/23/25,2025-04-23 05:00
April,23,6:00,1.0,6.0,0.0,0.0,617.5,04/23/25,2025-04-23 06:00
April,23,6:30,0.8181999999999999,11.0,0.0,0.0,181.27,04/23/25,2025-04-23 06:30
April,23,7:00,0.7778,27.0,0.0,0.0,370.74,04/23/25,2025-04-23 07:00
April,23,7:30,0.9815,54.0,0.0,0.0,239.72,04/23/25,2025-04-23 07:30
April,23,8:00,0.9565,92.0,0.0,0.0,276.29,04/23/25,2025-04-23 08:00
April,23,8:30,0.9412,139.0,3.0,0.0216,298.85,04/23/25,2025-04-23 08:30
April,23,9:00,0.838,181.0,2.0,0.011000000000000001,303.7,04/23/25,2025-04-23 09:00
April,23,9:30,0.8787999999999999,305.0,8.0,0.0262,320.35,04/23/25,2025-04-23 09:30
April,23,10:00,0.8251999999999999,252.0,6.0,0.023799999999999998,297.55,04/23/25,2025-04-23 10:00
April,23,10:30,0.8176000000000001,322.0,4.0,0.0124,302.88,04/23/25,2025-04-23 10:30
April,23,11:00,0.6723,366.0,12.0,0.032799999999999996,353.68,04/23/25,2025-04-23 11:00
April,23,11:30,0.5255,391.0,18.0,0.046,336.74,04/23/25,2025-04-23 11:30
April,23,12:00,0.5315,388.0,23.0,0.0593,345.16,04/23/25,2025-04-23 12:00
April,23,12:30,0.5275,396.0,32.0,0.0808,387.35,04/23/25,2025-04-23 12:30
April,23,13:00,0.3686,384.0,34.0,0.0885,313.26,04/23/25,2025-04-23 13:00
April,23,13:30,0.7073999999999999,457.0,23.0,0.050300000000000004,334.62,04/23/25,2025-04-23 13:30
April,23,14:00,0.7974,464.0,5.0,0.0108,325.87,04/23/25,2025-04-23 14:00
April,23,14:30,0.8234999999999999,376.0,2.0,0.0053,358.55,04/23/25,2025-04-23 14:30
April,23,15:00,0.8993000000000001,409.0,2.0,0.0049,336.4,04/23/25,2025-04-23 15:00
April,23,15:30,0.9383,461.0,7.0,0.0152,353.94,04/23/25,2025-04-23 15:30
April,23,16:00,0.9784,418.0,1.0,0.0024,327.41,04/23/25,2025-04-23 16:00
April,23,16:30,0.9695999999999999,463.0,2.0,0.0043,342.13,04/23/25,2025-04-23 16:30
April,23,17:00,0.9853000000000001,411.0,2.0,0.0049,362.01,04/23/25,2025-04-23 17:00
April,23,17:30,0.9534999999999999,409.0,0.0,0.0,321.59,04/23/25,2025-04-23 17:30
April,23,18:00,0.9716,353.0,1.0,0.0028000000000000004,346.86,04/23/25,2025-04-23 18:00
April,23,18:30,0.9783,277.0,0.0,0.0,328.5,04/23/25,2025-04-23 18:30
April,23,19:00,0.9895999999999999,290.0,1.0,0.0034000000000000002,334.01,04/23/25,2025-04-23 19:00
April,23,19:30,0.9752,202.0,0.0,0.0,340.64,04/23/25,2025-04-23 19:30
April,23,20:00,0.9,205.0,5.0,0.024399999999999998,320.74,04/23/25,2025-04-23 20:00
April,23,20:30,0.7212000000000001,178.0,13.0,0.073,327.22,04/23/25,2025-04-23 20:30
April,23,21:00,0.6859000000000001,167.0,11.0,0.0659,324.33,04/23/25,2025-04-23 21:00
April,23,21:30,0.7583,122.0,2.0,0.016399999999999998,362.42,04/23/25,2025-04-23 21:30
April,23,22:00,0.6479,150.0,8.0,0.0533,322.16,04/23/25,2025-04-23 22:00
April,23,22:30,0.8795000000000001,84.0,1.0,0.011899999999999999,265.76,04/23/25,2025-04-23 22:30
April,23,23:00,0.9854999999999999,69.0,0.0,0.0,294.97,04/23/25,2025-04-23 23:00
April,23,23:30,0.98,50.0,0.0,0.0,278.3,04/23/25,2025-04-23 23:30
April,24,0:00,1.0,40.0,0.0,0.0,377.55,04/24/25,2025-04-24 00:00
April,24,0:30,1.0,14.0,0.0,0.0,318.36,04/24/25,2025-04-24 00:30
April,24,1:00,1.0,8.0,0.0,0.0,176.63,04/24/25,2025-04-24 01:00
April,24,1:30,1.0,8.0,4.0,0.5,363.75,04/24/25,2025-04-24 01:30
April,24,2:00,1.0,3.0,0.0,0.0,495.33,04/24/25,2025-04-24 02:00
April,24,2:30,1.0,1.0,0.0,0.0,241.0,04/24/25,2025-04-24 02:30
April,24,3:00,1.0,3.0,0.0,0.0,236.67,04/24/25,2025-04-24 03:00
April,24,3:30,1.0,7.0,0.0,0.0,396.71,04/24/25,2025-04-24 03:30
April,24,4:30,1.0,2.0,0.0,0.0,169.5,04/24/25,2025-04-24 04:30
April,24,5:00,1.0,2.0,0.0,0.0,528.0,04/24/25,2025-04-24 05:00
April,24,5:30,1.0,7.0,0.0,0.0,262.0,04/24/25,2025-04-24 05:30
April,24,6:00,1.0,4.0,0.0,0.0,71.75,04/24/25,2025-04-24 06:00
April,24,6:30,0.75,13.0,1.0,0.07690000000000001,185.0,04/24/25,2025-04-24 06:30
April,24,7:00,0.9444,18.0,0.0,0.0,251.5,04/24/25,2025-04-24 07:00
April,24,7:30,0.9412,53.0,2.0,0.0377,289.45,04/24/25,2025-04-24 07:30
April,24,8:00,0.9565,69.0,0.0,0.0,296.96,04/24/25,2025-04-24 08:00
April,24,8:30,0.9848,132.0,0.0,0.0,268.7,04/24/25,2025-04-24 08:30
April,24,9:00,0.8906000000000001,194.0,2.0,0.0103,319.79,04/24/25,2025-04-24 09:00
April,24,9:30,0.9405,253.0,1.0,0.004,299.85,04/24/25,2025-04-24 09:30
April,24,10:00,0.8856,306.0,0.0,0.0,338.68,04/24/25,2025-04-24 10:00
April,24,10:30,0.9416,292.0,1.0,0.0034000000000000002,326.4,04/24/25,2025-04-24 10:30
April,24,11:00,0.7973,302.0,1.0,0.0033,322.37,04/24/25,2025-04-24 11:00
April,24,11:30,0.8212999999999999,355.0,8.0,0.0225,354.82,04/24/25,2025-04-24 11:30
April,24,12:00,0.9264,395.0,1.0,0.0025,330.91,04/24/25,2025-04-24 12:00
April,24,12:30,0.9262999999999999,342.0,3.0,0.0088,345.18,04/24/25,2025-04-24 12:30
April,24,13:00,0.8545,335.0,5.0,0.0149,328.2,04/24/25,2025-04-24 13:00
April,24,13:30,0.782,405.0,6.0,0.0148,306.93,04/24/25,2025-04-24 13:30
April,24,14:00,0.8684000000000001,419.0,1.0,0.0024,345.73,04/24/25,2025-04-24 14:00
April,24,14:30,0.9229,403.0,1.0,0.0025,318.36,04/24/25,2025-04-24 14:30
April,24,15:00,0.9716,388.0,1.0,0.0026,333.15,04/24/25,2025-04-24 15:00
April,24,15:30,0.9619,370.0,3.0,0.008100000000000001,347.99,04/24/25,2025-04-24 15:30
April,24,16:00,0.9813,378.0,3.0,0.0079,340.59,04/24/25,2025-04-24 16:00
April,24,16:30,0.9642000000000001,364.0,1.0,0.0027,351.06,04/24/25,2025-04-24 16:30
April,24,17:00,0.9743,312.0,1.0,0.0032,332.16,04/24/25,2025-04-24 17:00
April,24,17:30,0.9597,347.0,0.0,0.0,308.91,04/24/25,2025-04-24 17:30
April,24,18:00,0.8956000000000001,318.0,2.0,0.0063,310.04,04/24/25,2025-04-24 18:00
April,24,18:30,0.9184,295.0,1.0,0.0034000000000000002,325.33,04/24/25,2025-04-24 18:30
April,24,19:00,0.8785,248.0,1.0,0.004,334.43,04/24/25,2025-04-24 19:00
April,24,19:30,0.8103,237.0,5.0,0.021099999999999997,351.28,04/24/25,2025-04-24 19:30
April,24,20:00,0.8673000000000001,200.0,4.0,0.02,404.03,04/24/25,2025-04-24 20:00
April,24,20:30,0.9825,171.0,0.0,0.0,321.75,04/24/25,2025-04-24 20:30
April,24,21:00,0.9823000000000001,114.0,1.0,0.0088,319.05,04/24/25,2025-04-24 21:00
April,24,21:30,0.9898,98.0,0.0,0.0,262.22,04/24/25,2025-04-24 21:30
April,24,22:00,1.0,72.0,0.0,0.0,362.79,04/24/25,2025-04-24 22:00
April,24,22:30,0.9856999999999999,70.0,0.0,0.0,296.89,04/24/25,2025-04-24 22:30
April,24,23:00,0.9682999999999999,63.0,0.0,0.0,308.95,04/24/25,2025-04-24 23:00
April,24,23:30,1.0,31.0,0.0,0.0,364.03,04/24/25,2025-04-24 23:30
April,25,0:00,1.0,24.0,0.0,0.0,310.67,04/25/25,2025-04-25 00:00
April,25,0:30,1.0,17.0,0.0,0.0,201.35,04/25/25,2025-04-25 00:30
April,25,1:00,0.625,9.0,1.0,0.11109999999999999,397.25,04/25/25,2025-04-25 01:00
April,25,1:30,0.0,10.0,4.0,0.4,360.67,04/25/25,2025-04-25 01:30
April,25,2:00,0.0,5.0,0.0,0.0,671.6,04/25/25,2025-04-25 02:00
April,25,2:30,1.0,2.0,0.0,0.0,580.0,04/25/25,2025-04-25 02:30
April,25,3:00,1.0,5.0,0.0,0.0,164.8,04/25/25,2025-04-25 03:00
April,25,3:30,1.0,4.0,0.0,0.0,320.5,04/25/25,2025-04-25 03:30
April,25,4:00,1.0,4.0,0.0,0.0,171.0,04/25/25,2025-04-25 04:00
April,25,4:30,1.0,3.0,0.0,0.0,66.67,04/25/25,2025-04-25 04:30
April,25,5:00,1.0,2.0,0.0,0.0,277.33,04/25/25,2025-04-25 05:00
April,25,6:00,1.0,5.0,0.0,0.0,244.0,04/25/25,2025-04-25 06:00
April,25,6:30,1.0,5.0,3.0,0.75,333.0,04/25/25,2025-04-25 06:30
April,25,7:00,0.9048,30.0,0.0,0.0,173.5,04/25/25,2025-04-25 07:00
April,25,7:30,0.9722,36.0,0.0,0.0,230.64,04/25/25,2025-04-25 07:30
April,25,8:00,1.0,88.0,0.0,0.0,250.0,04/25/25,2025-04-25 08:00
April,25,8:30,0.9688,96.0,0.0,0.0,309.18,04/25/25,2025-04-25 08:30
April,25,9:00,0.8581,148.0,0.0,0.0,301.34,04/25/25,2025-04-25 09:00
April,25,9:30,0.9286,196.0,0.0,0.0,315.93,04/25/25,2025-04-25 09:30
April,25,10:00,0.9745999999999999,236.0,0.0,0.0,313.62,04/25/25,2025-04-25 10:00
April,25,10:30,0.6945,288.0,13.0,0.0451,318.48,04/25/25,2025-04-25 10:30
April,25,11:00,0.8926999999999999,318.0,1.0,0.0031,335.91,04/25/25,2025-04-25 11:00
April,25,11:30,0.7514,365.0,11.0,0.0301,351.68,04/25/25,2025-04-25 11:30
April,25,12:00,0.9162,358.0,0.0,0.0,338.57,04/25/25,2025-04-25 12:00
April,25,12:30,0.7888,381.0,7.0,0.0184,347.86,04/25/25,2025-04-25 12:30
April,25,13:00,0.9518000000000001,401.0,7.0,0.0175,305.01,04/25/25,2025-04-25 13:00
April,25,13:30,0.802,398.0,4.0,0.0101,329.35,04/25/25,2025-04-25 13:30
April,25,14:00,0.718,403.0,20.0,0.0496,333.45,04/25/25,2025-04-25 14:00
April,25,14:30,0.523,452.0,18.0,0.0398,336.58,04/25/25,2025-04-25 14:30
April,25,15:00,0.8765000000000001,430.0,1.0,0.0023,340.68,04/25/25,2025-04-25 15:00
April,25,15:30,0.9126000000000001,438.0,3.0,0.0068000000000000005,336.73,04/25/25,2025-04-25 15:30
April,25,16:00,0.6843,446.0,12.0,0.0269,370.07,04/25/25,2025-04-25 16:00
April,25,16:30,0.8973,411.0,2.0,0.0049,334.56,04/25/25,2025-04-25 16:30
April,25,17:00,0.532,363.0,19.0,0.052300000000000006,333.97,04/25/25,2025-04-25 17:00
April,25,17:30,0.7479,365.0,4.0,0.011000000000000001,374.92,04/25/25,2025-04-25 17:30
April,25,18:00,0.8704999999999999,367.0,4.0,0.0109,358.86,04/25/25,2025-04-25 18:00
April,25,18:30,0.8562000000000001,297.0,5.0,0.0168,371.71,04/25/25,2025-04-25 18:30
April,25,19:00,0.8362,292.0,5.0,0.0171,353.03,04/25/25,2025-04-25 19:00
April,25,19:30,0.9898,196.0,0.0,0.0,342.05,04/25/25,2025-04-25 19:30
April,25,20:00,0.8571,205.0,2.0,0.0098,325.65,04/25/25,2025-04-25 20:00
April,25,20:30,0.7283,186.0,2.0,0.0108,344.24,04/25/25,2025-04-25 20:30
April,25,21:00,0.9161,156.0,1.0,0.0064,329.97,04/25/25,2025-04-25 21:00
April,25,21:30,0.9478,116.0,1.0,0.0086,377.18,04/25/25,2025-04-25 21:30
April,25,22:00,0.9608,103.0,1.0,0.0097,322.67,04/25/25,2025-04-25 22:00
April,25,22:30,1.0,91.0,0.0,0.0,284.66,04/25/25,2025-04-25 22:30
April,25,23:00,1.0,53.0,0.0,0.0,339.77,04/25/25,2025-04-25 23:00
April,25,23:30,0.9815,55.0,1.0,0.0182,281.11,04/25/25,2025-04-25 23:30
April,26,0:00,1.0,42.0,0.0,0.0,358.79,04/26/25,2025-04-26 00:00
April,26,0:30,1.0,25.0,0.0,0.0,229.76,04/26/25,2025-04-26 00:30
April,26,1:00,1.0,5.0,1.0,0.2,423.0,04/26/25,2025-04-26 01:00
April,26,1:30,1.0,5.0,0.0,0.0,293.2,04/26/25,2025-04-26 01:30
April,26,2:00,1.0,5.0,0.0,0.0,445.2,04/26/25,2025-04-26 02:00
April,26,2:30,1.0,1.0,0.0,0.0,460.0,04/26/25,2025-04-26 02:30
April,26,3:00,1.0,1.0,0.0,0.0,260.0,04/26/25,2025-04-26 03:00
April,26,3:30,1.0,2.0,0.0,0.0,214.5,04/26/25,2025-04-26 03:30
April,26,4:00,1.0,1.0,0.0,0.0,216.0,04/26/25,2025-04-26 04:00
April,26,4:30,1.0,2.0,0.0,0.0,347.5,04/26/25,2025-04-26 04:30
April,26,5:00,1.0,3.0,0.0,0.0,227.0,04/26/25,2025-04-26 05:00
April,26,5:30,1.0,3.0,0.0,0.0,301.33,04/26/25,2025-04-26 05:30
April,26,6:00,1.0,2.0,0.0,0.0,244.0,04/26/25,2025-04-26 06:00
April,26,6:30,1.0,7.0,0.0,0.0,353.29,04/26/25,2025-04-26 06:30
April,26,7:00,1.0,5.0,0.0,0.0,231.8,04/26/25,2025-04-26 07:00
April,26,7:30,1.0,15.0,0.0,0.0,219.6,04/26/25,2025-04-26 07:30
April,26,8:00,1.0,37.0,0.0,0.0,249.89,04/26/25,2025-04-26 08:00
April,26,8:30,1.0,34.0,0.0,0.0,261.18,04/26/25,2025-04-26 08:30
April,26,9:00,1.0,92.0,0.0,0.0,263.64,04/26/25,2025-04-26 09:00
April,26,9:30,0.9621,135.0,3.0,0.0222,281.23,04/26/25,2025-04-26 09:30
April,26,10:00,0.9595,149.0,1.0,0.0067,301.93,04/26/25,2025-04-26 10:00
April,26,10:30,0.882,182.0,4.0,0.022000000000000002,322.28,04/26/25,2025-04-26 10:30
April,26,11:00,0.9257,203.0,1.0,0.0049,298.39,04/26/25,2025-04-26 11:00
April,26,11:30,0.6375,270.0,19.0,0.0704,362.48,04/26/25,2025-04-26 11:30
April,26,12:00,0.9281,280.0,2.0,0.0070999999999999995,351.13,04/26/25,2025-04-26 12:00
April,26,12:30,0.7739,271.0,10.0,0.0369,334.7,04/26/25,2025-04-26 12:30
April,26,13:00,0.7041,313.0,19.0,0.060700000000000004,342.1,04/26/25,2025-04-26 13:00
April,26,13:30,0.5710000000000001,343.0,40.0,0.1166,327.02,04/26/25,2025-04-26 13:30
April,26,14:00,0.8153,321.0,7.0,0.0218,321.09,04/26/25,2025-04-26 14:00
April,26,14:30,0.9829000000000001,294.0,1.0,0.0034000000000000002,320.98,04/26/25,2025-04-26 14:30
April,26,15:00,0.9652,290.0,3.0,0.0103,317.49,04/26/25,2025-04-26 15:00
April,26,15:30,0.9612999999999999,286.0,2.0,0.006999999999999999,304.45,04/26/25,2025-04-26 15:30
April,26,16:00,0.941,272.0,1.0,0.0037,335.28,04/26/25,2025-04-26 16:00
April,26,16:30,0.7757,279.0,7.0,0.025099999999999997,350.53,04/26/25,2025-04-26 16:30
April,26,17:00,0.9373,271.0,0.0,0.0,336.35,04/26/25,2025-04-26 17:00
April,26,17:30,0.8369,239.0,6.0,0.025099999999999997,359.69,04/26/25,2025-04-26 17:30
April,26,18:00,0.8782,243.0,5.0,0.0206,360.24,04/26/25,2025-04-26 18:00
April,26,18:30,0.6967,222.0,11.0,0.0495,349.21,04/26/25,2025-04-26 18:30
April,26,19:00,0.9473999999999999,192.0,2.0,0.0104,325.67,04/26/25,2025-04-26 19:00
April,26,19:30,0.9521,167.0,0.0,0.0,323.19,04/26/25,2025-04-26 19:30
April,26,20:00,0.6014,160.0,12.0,0.075,275.3,04/26/25,2025-04-26 20:00
April,26,20:30,0.8525,124.0,2.0,0.0161,339.19,04/26/25,2025-04-26 20:30
April,26,21:00,0.7889,97.0,7.0,0.0722,284.53,04/26/25,2025-04-26 21:00
April,26,21:30,0.8621,91.0,4.0,0.044000000000000004,262.79,04/26/25,2025-04-26 21:30
April,26,22:00,0.7778,74.0,2.0,0.027000000000000003,278.65,04/26/25,2025-04-26 22:00
April,26,22:30,0.9057,53.0,0.0,0.0,401.28,04/26/25,2025-04-26 22:30
April,26,23:00,1.0,25.0,0.0,0.0,284.12,04/26/25,2025-04-26 23:00
April,26,23:30,0.96,26.0,1.0,0.0385,212.08,04/26/25,2025-04-26 23:30
April,27,0:00,1.0,20.0,0.0,0.0,293.2,04/27/25,2025-04-27 00:00
April,27,0:30,1.0,19.0,0.0,0.0,191.26,04/27/25,2025-04-27 00:30
April,27,1:00,1.0,5.0,0.0,0.0,166.8,04/27/25,2025-04-27 01:00
April,27,1:30,1.0,1.0,0.0,0.0,75.0,04/27/25,2025-04-27 01:30
April,27,2:00,1.0,1.0,0.0,0.0,139.0,04/27/25,2025-04-27 02:00
April,27,2:30,1.0,2.0,0.0,0.0,249.0,04/27/25,2025-04-27 02:30
April,27,3:30,1.0,4.0,0.0,0.0,265.5,04/27/25,2025-04-27 03:30
April,27,4:00,1.0,1.0,0.0,0.0,40.0,04/27/25,2025-04-27 04:00
