Date,Call Volume,CCT,Service Level,Abandon Rate
05/27/25,11507.0,339.62,0.8623000000000001,0.013600000000000001
05/28/25,10983.0,325.91,0.902,0.0088
05/29/25,10216.0,317.67,0.8859,0.0154
05/30/25,10285.0,304.0,0.9349,0.009000000000000001
05/31/25,7151.0,328.82,0.8388,0.0147
06/01/25,4993.0,313.81,0.9758,0.0084
06/02/25,13042.0,321.05,0.9315000000000001,0.0084
06/03/25,11814.0,320.54,0.8923000000000001,0.0102
06/04/25,11528.0,325.72,0.8456999999999999,0.0226
06/05/25,10946.0,327.37,0.7702,0.024900000000000002
06/06/25,10294.0,305.15,0.9190999999999999,0.0075
06/07/25,6863.0,299.81,0.9632,0.0084
06/08/25,4527.0,333.26,0.7295999999999999,0.0331
06/09/25,12417.0,325.77,0.8382999999999999,0.0207
06/10/25,11170.0,326.02,0.8698999999999999,0.012
06/11/25,10993.0,333.31,0.8351000000000001,0.0195
06/12/25,10232.0,324.18,0.8637,0.013999999999999999
06/13/25,10094.0,306.24,0.9365000000000001,0.0087
06/14/25,6686.0,303.17,0.9543,0.0072
06/15/25,4172.0,334.1,0.7112999999999999,0.0327
06/16/25,11868.0,328.82,0.8256999999999999,0.0177
06/17/25,10993.0,330.93,0.8976000000000001,0.0077
06/18/25,10694.0,331.03,0.9197,0.0109
06/19/25,9591.0,331.03,0.9297,0.009899999999999999
06/20/25,11804.0,307.43,0.9555,0.0077
06/21/25,7211.0,306.01,0.9942,0.0036
06/22/25,4203.0,333.12,0.8901,0.0121
06/23/25,11245.0,328.95,0.8973,0.0096
06/24/25,10523.0,332.34,0.9048999999999999,0.0106
06/25/25,10820.0,328.0,0.8782,0.0124
06/26/25,9933.0,317.07,0.9174,0.0101
06/27/25,9834.0,312.54,0.9078,0.013500000000000002
06/28/25,6765.0,298.44,0.9704999999999999,0.0073
06/29/25,4087.0,317.87,0.9473999999999999,0.0055000000000000005
06/30/25,11446.0,326.09,0.7106999999999999,0.0794
07/01/25,12388.0,335.03,0.8876000000000001,0.0101
07/02/25,11437.0,321.94,0.9328,0.006500000000000001
07/03/25,11313.0,325.59,0.9224,0.0096
07/04/25,4704.0,327.46,0.9377,0.0074
07/05/25,6405.0,316.71,0.9236,0.0085
07/06/25,4814.0,300.79,0.98,0.0038
07/07/25,13692.0,339.18,0.9336,0.0079
07/08/25,11587.0,332.07,0.9299,0.0084
07/09/25,11996.0,319.62,0.9838,0.0029
07/10/25,11055.0,327.7,0.929,0.0068000000000000005
07/11/25,10320.0,325.82,0.9178000000000001,0.011699999999999999
07/12/25,6812.0,312.15,0.9159999999999999,0.0091
07/13/25,4530.0,299.41,0.9921,0.006
07/14/25,11483.0,327.35,0.9521999999999999,0.0046
07/15/25,10765.0,336.07,0.9144,0.0083
07/16/25,11473.0,335.82,0.8968,0.0123
07/17/25,10953.0,329.13,0.9077,0.0097
07/18/25,10463.0,325.35,0.9068999999999999,0.0103
07/19/25,7158.0,308.03,0.9118999999999999,0.0127
07/20/25,4719.0,312.48,0.8722,0.02
07/21/25,11978.0,337.68,0.8648,0.0139
07/22/25,10747.0,331.57,0.8755,0.0118
07/23/25,10540.0,335.76,0.8791,0.010700000000000001
07/24/25,9826.0,334.15,0.8851,0.0121
07/25/25,9942.0,325.91,0.9468000000000001,0.0075
07/26/25,6531.0,314.56,0.9470999999999999,0.0063
07/27/25,4439.0,305.83,0.99,0.0045000000000000005
07/28/25,11540.0,331.52,0.9828,0.0025
07/29/25,9754.0,320.79,0.8966,0.0087
07/30/25,9656.0,322.12,0.9319,0.0084
07/31/25,10272.0,322.04,0.898,0.013500000000000002
08/01/25,11518.0,326.6,0.7615999999999999,0.0382
08/02/25,7689.0,336.76,0.8294,0.0181
08/03/25,5115.0,329.76,0.8348,0.0176
08/04/25,13113.0,311.48,0.7548,0.0432
08/05/25,11874.0,307.34,0.9244,0.0116
08/06/25,11304.0,331.41,0.8219,0.0199
08/07/25,10627.0,325.83,0.9187000000000001,0.006999999999999999
08/08/25,10666.0,334.42,0.9007999999999999,0.0106
08/09/25,7192.0,338.07,0.8996,0.0098
08/10/25,4529.0,348.01,0.8206,0.019799999999999998
08/11/25,12157.0,325.71,0.7536,0.039900000000000005
08/12/25,11071.0,319.27,0.7609999999999999,0.0395
08/13/25,10385.0,335.54,0.9548000000000001,0.006
08/14/25,10195.0,333.48,0.9212,0.0070999999999999995
08/15/25,10404.0,341.51,0.8651000000000001,0.0147
08/16/25,6845.0,340.38,0.8939,0.0101
08/17/25,4818.0,344.6,0.8332999999999999,0.0212
08/18/25,11935.0,310.76,0.7829,0.049699999999999994
08/19/25,10765.0,311.41,0.9904999999999999,0.0074
08/20/25,10690.0,340.62,0.8628,0.0132
08/21/25,10475.0,342.35,0.9439,0.0073
08/22/25,9967.0,352.4,0.9120999999999999,0.013500000000000002
08/23/25,6927.0,354.18,0.8996,0.0104
08/24/25,4317.0,361.11,0.9177,0.011000000000000001
08/25/25,11698.0,325.39,0.8225,0.033
08/26/25,10141.0,305.78,0.9752,0.0072
08/27/25,11170.0,326.77,0.9052,0.0069
08/28/25,10626.0,321.83000000000004,0.92345,0.011399999999999999
08/29/25,10544.5,325.87,0.9192,0.0015
08/30/25,7192.0,325.875,0.92655,0.0108
08/31/25,4776.0,325.49,0.9278,0.0222
09/01/25,11978.0,326.01,0.91,0.0073
09/02/25,11170.0,326.45,0.8986,0.0111
09/03/25,11170.0,326.77,0.9052,0.0074
09/04/25,10626.0,321.83000000000004,0.92345,0.016
09/05/25,10544.5,325.87,0.9192,0.0055000000000000005
09/06/25,7234.0,330.45,0.9411,0.0051
09/07/25,4899.0,336.43,0.9055,0.009000000000000001
09/08/25,12299.0,324.67,0.8931,0.014199999999999999
09/09/25,11599.0,312.22,0.8547,0.0175
09/10/25,10760.0,308.85,0.9257,0.009399999999999999
09/11/25,9978.0,334.12,0.9451999999999999,0.0054
09/12/25,9940.0,335.67,0.9576,0.0044
09/13/25,6630.0,329.99,0.8878,0.0131
09/14/25,4323.0,330.46,0.9445999999999999,0.006500000000000001
09/15/25,11915.0,330.67,0.8993000000000001,0.0105
09/16/25,10669.0,317.05,0.887,0.0146
09/17/25,10717.0,303.32,0.9942,0.0042
09/18/25,10404.0,333.75,0.9411,0.0059
09/19/25,10210.0,328.81,0.9464,0.005600000000000001
09/20/25,7000.0,329.34,0.8918,0.009000000000000001
09/21/25,4502.0,330.87,0.9329000000000001,0.006999999999999999
09/22/25,11679.0,324.84,0.9465,0.0062
09/23/25,10678.0,310.25,0.8055,0.0253
09/24/25,10320.0,307.46,0.9570000000000001,0.0051
09/25/25,10269.0,325.03,0.956,0.0064
09/26/25,10011.0,318.29,0.9629000000000001,0.0045000000000000005
09/27/25,6652.0,309.23,0.9509000000000001,0.0067
09/28/25,4508.0,267.05,0.9641,0.013300000000000001
09/29/25,10835.0,305.8,0.9968,0.002
09/30/25,10517.0,299.38,0.9926999999999999,0.0045000000000000005
10/01/25,11483.0,330.35,0.6829000000000001,0.09179999999999999
10/02/25,11278.0,313.62,0.9495,0.0118
10/03/25,11558.0,344.46,0.5722,0.1334
10/04/25,7866.0,348.54,0.6570999999999999,0.1119
10/05/25,5088.0,346.03,0.8097,0.04190000000000001
10/06/25,12478.0,339.86,0.9092,0.011200000000000002
10/07/25,11299.0,343.27,0.8523999999999999,0.0194
10/08/25,11194.0,329.75,0.8565999999999999,0.020499999999999997
10/09/25,10800.0,321.11,0.9902,0.0037
10/10/25,10245.0,356.44,0.7622,0.1997
10/11/25,7041.0,353.5,0.9096,0.0191
10/12/25,4683.0,345.76,0.9801000000000001,0.0034999999999999996
10/13/25,10247.0,345.28,0.9813,0.0044
10/14/25,10641.0,338.31,0.9664,0.0049
10/15/25,11090.0,327.68,0.9559000000000001,0.0084
10/16/25,10560.0,321.62,0.9818000000000001,0.0028000000000000004
10/17/25,10556.0,346.82,0.9427,0.006500000000000001
10/18/25,6840.0,343.61,0.9725,0.0101
10/19/25,4472.0,342.7,0.9899,0.0039000000000000003
10/20/25,11557.0,338.67,0.9934000000000001,0.0028000000000000004
10/21/25,10468.0,335.78,0.9823000000000001,0.005
10/22/25,10281.0,319.5,0.9004000000000001,0.0161
10/23/25,10243.0,313.56,0.9959,0.0040999999999999995
10/24/25,9995.0,339.32,0.986,0.0022
10/25/25,6725.0,320.24,0.9976,0.0019
10/26/25,4468.0,314.82,0.9973000000000001,0.0015
10/27/25,11276.0,307.22,0.9753000000000001,0.0166
10/28/25,10643.0,321.66,0.9953,0.0026
10/29/25,9563.0,305.2,0.9912000000000001,0.0044
10/30/25,9187.0,304.19,0.9969,0.0049
10/31/25,9208.0,298.63,0.9890000000000001,0.0033
11/01/25,7779.0,331.68,0.9701000000000001,0.004
11/02/25,5575.0,325.49,0.8845000000000001,0.010700000000000001
11/03/25,13314.0,321.48,0.91,0.006999999999999999
11/04/25,12084.0,321.64,0.8986,0.044500000000000005
11/05/25,11919.0,318.71,0.9528,0.0073
11/06/25,11032.0,310.25,0.9007,0.0116
11/07/25,11108.0,297.66,0.9556,0.0078000000000000005
11/08/25,7695.0,322.88,0.9279999999999999,0.0063
11/09/25,5424.0,326.39,0.9422,0.0053
11/10/25,13148.0,333.01,0.8531,0.0125
11/11/25,11472.0,321.58,0.9649,0.0059
11/12/25,11822.0,320.42,0.9364,0.006
11/13/25,11036.0,303.86,0.8772,0.013600000000000001
11/14/25,11199.0,299.31,0.956,0.005699999999999999
11/15/25,7875.0,323.28,0.9547,0.0046
11/16/25,5408.0,323.43,0.9278,0.0073
11/17/25,12859.0,316.78,0.8604,0.0178
11/18/25,12096.0,322.8,0.9315000000000001,0.006999999999999999
11/19/25,11909.0,312.26,0.9423,0.0086
11/20/25,11764.0,296.29,0.8873000000000001,0.011899999999999999
11/21/25,11825.0,283.02,0.9806999999999999,0.0044
11/22/25,8075.0,307.3,0.9655,0.0059
11/23/25,5338.0,302.45,0.9493,0.0060999999999999995
11/24/25,12354.0,274.08,0.9772,0.0104
11/25/25,11292.0,309.59,0.9259000000000001,0.0092
11/26/25,9744.0,306.9,0.9301,0.0052
11/27/25,2225.0,303.2,0.9698,0.0048
11/28/25,10044.0,294.71,0.9943000000000001,0.0025
11/29/25,7724.0,316.43,0.9645999999999999,0.0042
11/30/25,5556.0,307.45,0.8243,0.0362
12/01/25,15505.0,338.42,0.9005,0.009399999999999999
12/02/25,14196.0,347.76,0.802,0.053099999999999994
12/03/25,14302.0,347.54,0.8218000000000001,0.0269
12/04/25,13092.0,349.12,0.919,0.0095
12/05/25,12964.0,345.53,0.9144,0.0091
12/06/25,8821.0,329.45,0.7576999999999999,0.0409
12/07/25,5869.0,308.28,0.9564,0.010700000000000001
12/08/25,13918.0,344.6,0.9081,0.010700000000000001
12/09/25,12999.0,340.72,0.8917,0.0098
12/10/25,12182.0,353.18,0.9052,0.0102
12/11/25,11779.0,355.17,0.9318000000000001,0.0108
12/12/25,11534.0,341.41,0.917,0.0103
12/13/25,8120.0,323.1,0.7587,0.036000000000000004
12/14/25,5445.0,309.98,0.9383,0.013999999999999999
12/15/25,12891.0,343.13,0.9127,0.008100000000000001
12/16/25,11989.0,339.66,0.9204000000000001,0.0103
12/17/25,12055.0,344.75,0.8408,0.0169
12/18/25,11694.0,347.94,0.8428,0.019
12/19/25,11365.0,336.9,0.8631,0.024700000000000003
12/20/25,8627.0,327.69,0.7121999999999999,0.048799999999999996
12/21/25,5865.0,310.42,0.846,0.0268
12/22/25,12030.0,331.05,0.9531000000000001,0.0078000000000000005
12/23/25,10599.0,326.45,0.9934000000000001,0.0023
12/24/25,6700.0,303.96,0.9490999999999999,0.009000000000000001
12/25/25,1667.0,291.03,0.9952,0.0096
12/26/25,9514.0,333.22,0.8096,0.0269
12/27/25,7108.0,313.9,0.9052,0.011699999999999999
12/28/25,4776.0,318.63,0.9731000000000001,0.0044
12/29/25,11695.0,353.94,0.7804000000000001,0.0213
12/30/25,11093.0,335.17,0.895,0.009899999999999999
12/31/25,7922.0,337.87,0.7803,0.0319
