Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,5,6:00,3,0,0.0,289.73,8,0,0.0,316.47,35,0,0.0131,252.75,14,0,0.0,307.34
August,5,6:30,6,1,0.0925,289.73,15,3,0.2174,316.47,59,1,0.0136,249.22,26,0,0.0106,252.66
August,5,7:00,13,0,0.0174,289.73,32,0,0.01,268.73,104,0,0.0031,268.71,48,0,0.0019,281.42
August,5,7:30,27,0,0.0117,317.67,58,1,0.0142,293.95,173,1,0.0045,270.8,82,0,0.0014,279.21
August,5,8:00,54,0,0.0035,273.35,100,1,0.0072,276.42,281,1,0.0018,295.41,132,1,0.0042,283.27
August,5,8:30,89,1,0.0143,297.42,154,1,0.0088,305.56,413,0,0.001,306.61,195,0,0.0011,291.84
August,5,9:00,128,1,0.0086,317.56,216,0,0.0011,302.62,565,1,0.0015,314.35,268,0,0.0,294.79
August,5,9:30,165,1,0.007,320.54,276,1,0.0052,320.84,708,4,0.005,322.34,336,2,0.0051,301.05
August,6,0:00,5,0,0.0,328.12,40,0,0.0,307.11,81,0,0.0012,337.57,48,0,0.004,322.06
August,6,0:30,3,0,0.0,328.12,27,0,0.0,295.26,59,0,0.0014,329.08,35,0,0.0027,356.22
August,6,10:00,167,1,0.0049,310.52,309,2,0.0069,318.27,813,2,0.0026,321.54,384,5,0.0128,306.3
August,6,10:30,187,1,0.0048,316.07,349,8,0.0229,333.59,899,10,0.0115,334.02,423,14,0.0341,318.05
August,6,11:00,200,1,0.0026,321.46,387,3,0.007,335.2,951,5,0.0057,336.53,459,3,0.0057,317.49
August,6,11:30,207,1,0.004,320.84,417,4,0.0104,335.78,982,7,0.0071,339.85,481,4,0.0082,321.13
August,6,12:00,209,2,0.0075,330.26,442,1,0.0028,337.16,1000,3,0.0026,339.18,496,3,0.0065,322.5
August,6,12:30,210,1,0.005,321.36,457,4,0.008,342.38,1009,14,0.0137,344.89,504,4,0.0081,314.39
August,6,13:00,211,1,0.0048,320.72,469,2,0.0041,332.13,1011,3,0.0025,342.87,512,6,0.0111,325.17
August,6,13:30,211,0,0.0009,323.77,479,5,0.0108,336.87,1011,6,0.0056,341.71,520,2,0.0045,318.39
August,6,14:00,211,0,0.0004,321.98,488,1,0.0026,337.38,1006,3,0.0032,343.2,528,1,0.0016,317.64
August,6,14:30,212,0,0.0008,326.76,493,2,0.0042,347.22,1004,6,0.0057,347.4,530,3,0.005,325.75
August,6,15:00,212,1,0.0058,321.65,493,1,0.0019,337.73,993,2,0.0019,348.27,528,2,0.0033,330.18
August,6,15:30,210,1,0.0047,326.66,493,1,0.0023,339.14,983,7,0.0071,353.87,522,3,0.0053,328.79
August,6,16:00,203,1,0.0029,331.69,486,1,0.002,341.73,962,2,0.0016,351.06,513,3,0.0049,324.9
August,6,16:30,192,0,0.0017,326.49,472,1,0.0026,344.0,929,3,0.0033,349.84,499,2,0.0032,328.85
August,6,17:00,176,0,0.0023,330.89,451,1,0.0033,341.66,881,6,0.0063,350.11,480,3,0.0071,316.68
August,6,17:30,159,1,0.0085,327.71,428,1,0.0032,341.56,825,7,0.0089,345.47,448,4,0.0096,330.83
August,6,18:00,138,0,0.003,313.03,395,3,0.0067,340.07,759,4,0.0055,355.27,410,2,0.0045,325.95
August,6,18:30,114,0,0.0031,341.16,357,1,0.002,338.41,685,4,0.0055,354.4,370,2,0.0058,328.84
August,6,19:00,86,0,0.001,337.12,321,2,0.0051,339.22,611,2,0.0039,350.57,336,4,0.0106,317.25
August,6,19:30,65,0,0.006,322.03,287,1,0.0036,336.75,538,3,0.0049,343.22,302,3,0.0083,331.03
August,6,1:00,2,0,0.0,328.12,16,0,0.0177,354.61,41,0,0.0,335.99,25,0,0.0,321.5
August,6,1:30,2,0,0.0,328.12,8,0,0.0,354.61,30,0,0.0,344.63,18,0,0.0,330.34
August,6,20:00,50,0,0.0038,309.99,254,2,0.0077,337.48,467,2,0.005,346.25,269,4,0.0161,323.37
August,6,20:30,40,1,0.013,306.7,219,2,0.0076,334.6,398,1,0.0033,345.31,233,1,0.005,318.48
August,6,21:00,32,1,0.0174,317.58,184,1,0.0058,327.78,334,0,0.0012,345.85,196,7,0.0365,321.37
August,6,21:30,25,0,0.0,320.6,153,1,0.0044,338.6,278,0,0.0007,338.52,164,1,0.0079,321.56
August,6,22:00,19,0,0.0,320.85,124,0,0.0008,310.19,226,1,0.0031,343.66,133,0,0.0036,317.3
August,6,22:30,14,1,0.0661,328.12,98,1,0.0056,322.03,181,0,0.0022,321.78,110,1,0.0046,322.48
August,6,23:00,11,1,0.0468,328.12,75,0,0.0,306.74,141,0,0.0014,329.04,86,0,0.0035,317.45
August,6,23:30,8,0,0.0,328.12,57,0,0.0014,313.31,109,0,0.002,327.76,66,0,0.0015,302.82
August,6,2:00,2,0,0.0,328.12,5,0,0.0,354.61,22,0,0.0164,297.28,12,0,0.0,331.41
August,6,2:30,2,0,0.0,328.12,4,0,0.0,354.61,18,0,0.0,311.26,9,0,0.0079,331.41
August,6,3:00,1,0,0.0,328.12,3,0,0.0,354.61,14,0,0.0297,352.18,4,0,0.0152,331.41
August,6,3:30,1,0,0.0,328.12,3,0,0.0,354.61,12,0,0.007,352.18,2,0,0.0,0.0
August,6,4:00,1,0,0.0,328.12,3,0,0.0,354.61,11,0,0.0,352.18,1,0,0.0,0.0
August,6,4:30,1,0,0.0,328.12,2,0,0.0,354.61,12,0,0.0091,352.18,1,0,0.075,331.41
August,6,5:00,1,0,0.0,328.12,2,0,0.0,354.61,16,0,0.0,352.18,2,0,0.0,0.0
August,6,5:30,2,0,0.0,328.12,3,0,0.0,354.61,23,0,0.0,282.63,6,0,0.0,331.41
August,6,6:00,3,0,0.0,328.12,7,0,0.0,354.61,37,0,0.0,276.1,16,0,0.0,331.41
August,6,6:30,5,0,0.065,328.12,14,4,0.2705,354.61,63,0,0.0061,259.54,30,1,0.0429,279.94
August,6,7:00,12,0,0.03,328.12,31,0,0.0026,254.94,110,1,0.006,280.55,53,0,0.0,253.17
August,6,7:30,26,1,0.0412,313.39,57,3,0.0479,297.19,182,1,0.0061,277.05,89,0,0.005,272.2
August,6,8:00,50,1,0.0156,274.91,96,0,0.0022,291.17,291,0,0.001,290.96,141,0,0.002,289.39
August,6,8:30,81,2,0.0242,323.76,146,2,0.0114,309.85,422,2,0.0047,308.57,202,1,0.0032,295.21
August,6,9:00,114,2,0.0159,309.06,205,0,0.0015,307.75,568,2,0.0043,317.17,272,1,0.0024,285.81
August,6,9:30,142,1,0.0059,324.73,262,1,0.0053,313.95,702,5,0.0067,322.84,330,4,0.0107,303.24
August,7,0:00,6,0,0.0,337.62,38,0,0.0064,310.28,78,0,0.0028,329.77,46,0,0.0,336.3
August,7,0:30,5,0,0.0,337.62,27,0,0.0103,301.96,61,0,0.0025,312.49,36,0,0.0,342.26
August,7,10:00,172,1,0.0059,306.68,295,0,0.0007,320.64,774,3,0.0041,327.18,357,4,0.0125,309.22
August,7,10:30,194,1,0.005,316.58,335,5,0.0135,333.62,859,7,0.0078,335.15,398,7,0.0177,310.94
August,7,11:00,209,0,0.0023,316.95,366,2,0.0054,335.42,915,5,0.0054,337.93,432,2,0.0051,316.62
August,7,11:30,218,1,0.0061,317.8,395,5,0.0124,329.75,946,8,0.0083,339.08,450,2,0.0039,318.52
August,7,12:00,221,0,0.0014,314.44,419,2,0.0055,336.21,953,4,0.0042,343.47,461,4,0.0082,315.84
August,7,12:30,223,1,0.0038,307.97,431,3,0.0071,341.81,956,13,0.0132,342.65,467,5,0.0101,313.21
August,7,13:00,221,0,0.0019,316.5,443,3,0.007,334.88,952,6,0.0068,346.44,472,6,0.0136,316.85
August,7,13:30,223,1,0.0049,325.66,456,6,0.0127,334.05,956,4,0.0045,341.32,480,4,0.0082,317.08
August,7,14:00,228,1,0.0043,329.69,472,2,0.0044,334.37,964,4,0.0039,344.61,494,6,0.0117,323.34
August,7,14:30,229,0,0.0005,325.41,479,3,0.007,337.54,972,17,0.0171,349.17,499,5,0.0097,324.06
August,7,15:00,229,2,0.0068,331.57,478,1,0.0031,340.12,966,2,0.0023,347.43,501,2,0.0045,326.1
August,7,15:30,226,3,0.0117,328.27,474,3,0.0061,342.19,958,2,0.0025,346.5,497,3,0.0056,322.02
August,7,16:00,221,3,0.0132,326.69,465,1,0.0024,338.13,937,3,0.003,347.97,493,2,0.0041,318.58
August,7,16:30,211,0,0.0009,324.12,450,1,0.0033,339.35,908,2,0.0026,352.76,476,1,0.0031,325.63
August,7,17:00,192,1,0.0053,323.07,430,1,0.0017,339.56,866,2,0.0027,346.54,450,2,0.0042,326.24
August,7,17:30,170,1,0.0036,327.6,409,1,0.0019,341.68,810,4,0.0046,344.83,418,2,0.0042,318.72
August,7,18:00,146,0,0.0012,327.57,383,2,0.0055,336.06,739,5,0.0072,349.98,383,1,0.0032,329.29
August,7,18:30,121,0,0.0012,312.57,353,2,0.0049,340.81,666,7,0.01,354.14,349,2,0.0047,319.96
August,7,19:00,92,0,0.0022,336.59,319,2,0.005,334.23,595,4,0.0066,347.24,319,5,0.0157,314.79
August,7,19:30,70,0,0.0047,314.5,285,1,0.0043,335.83,531,9,0.0164,358.93,287,8,0.0272,322.1
August,7,1:00,3,0,0.0,337.62,17,0,0.0091,347.4,46,0,0.0033,311.56,28,0,0.0,345.85
August,7,1:30,2,0,0.0,337.62,11,1,0.05,347.4,35,0,0.004,334.36,22,0,0.0,316.16
August,7,20:00,54,0,0.0038,317.72,246,2,0.0071,345.34,467,5,0.0108,348.65,255,6,0.0238,316.09
August,7,20:30,43,1,0.0157,325.56,211,1,0.0026,328.75,404,3,0.0067,342.98,221,2,0.0081,314.5
August,7,21:00,34,1,0.0175,299.65,177,1,0.004,327.94,336,0,0.0009,345.28,186,3,0.0179,321.7
August,7,21:30,27,0,0.0077,323.1,145,0,0.0,322.15,274,0,0.0011,348.16,158,1,0.0037,309.59
August,7,22:00,21,0,0.0037,307.72,117,1,0.0069,321.33,220,1,0.0055,327.35,128,2,0.012,331.52
August,7,22:30,16,2,0.1163,337.62,91,0,0.0013,310.02,172,0,0.0006,322.82,104,1,0.0063,315.28
August,7,23:00,12,1,0.0549,337.62,69,0,0.0,320.95,133,0,0.0009,331.14,80,0,0.0011,315.11
August,7,23:30,9,0,0.0414,337.62,52,0,0.0018,314.78,102,0,0.0031,329.3,62,0,0.0048,318.91
August,7,2:00,2,0,0.0,337.62,6,0,0.0,347.4,25,1,0.0355,258.13,16,0,0.0268,325.83
August,7,2:30,1,0,0.0,337.62,5,0,0.0,347.4,19,0,0.0083,231.57,10,0,0.0,325.83
August,7,3:00,1,0,0.0,337.62,3,0,0.0,347.4,14,0,0.0,351.17,5,0,0.0,325.83
August,7,3:30,1,0,0.0,337.62,3,0,0.0,347.4,12,0,0.0,351.17,2,0,0.0,0.0
August,7,4:00,1,0,0.0,337.62,2,0,0.0,347.4,12,0,0.0091,351.17,1,0,0.0,0.0
August,7,4:30,1,0,0.0,337.62,2,0,0.0,347.4,13,0,0.0168,351.17,1,0,0.0,325.83
August,7,5:00,1,0,0.0,337.62,3,0,0.0278,347.4,16,0,0.0,351.17,2,0,0.0,0.0
August,7,5:30,2,0,0.0,337.62,4,0,0.0,347.4,23,0,0.01,283.83,6,0,0.0,325.83
August,7,6:00,4,0,0.05,337.62,7,0,0.0,347.4,37,0,0.0,283.81,15,0,0.0,325.83
August,7,6:30,7,2,0.2617,337.62,14,4,0.3007,347.4,63,1,0.0192,274.67,27,1,0.054,263.44
August,7,7:00,14,2,0.1243,337.62,29,0,0.0146,277.92,107,0,0.0035,268.08,48,1,0.0106,269.44
August,7,7:30,28,2,0.055,337.62,53,2,0.0391,288.1,175,2,0.0088,268.3,80,1,0.0091,261.92
August,7,8:00,53,1,0.0113,288.82,92,0,0.0052,299.38,276,0,0.0015,296.0,129,0,0.0032,268.91
August,7,8:30,84,2,0.0212,315.53,140,1,0.0076,307.03,397,1,0.0032,305.68,187,2,0.0082,292.94
August,7,9:00,116,0,0.003,315.18,197,1,0.0028,308.79,533,1,0.0019,314.08,250,2,0.0071,295.07
August,7,9:30,146,0,0.0029,315.13,249,1,0.0044,318.24,662,4,0.0055,319.89,306,6,0.0182,302.72
August,8,0:00,7,0,0.0,326.62,38,0,0.0,315.32,73,0,0.0011,347.65,44,0,0.0026,326.05
August,8,0:30,5,0,0.0,326.62,26,0,0.0,290.65,53,0,0.0047,319.09,32,0,0.0,305.54
August,8,10:00,177,1,0.0036,317.85,296,2,0.0054,329.3,759,8,0.0105,322.81,369,5,0.0136,303.19
August,8,10:30,204,1,0.0044,320.98,336,5,0.0157,326.82,841,15,0.0182,328.69,409,9,0.0223,314.17
August,8,11:00,220,0,0.0015,321.67,374,5,0.0125,330.4,900,5,0.0051,335.44,440,6,0.0134,314.84
August,8,11:30,230,0,0.0017,324.37,408,12,0.0282,344.06,940,8,0.0082,333.54,464,9,0.0194,318.33
August,8,12:00,235,1,0.0063,309.82,441,4,0.0098,334.71,960,16,0.0167,335.78,477,8,0.0171,312.51
August,8,12:30,236,1,0.0061,323.06,456,6,0.0136,343.29,963,16,0.0167,340.5,485,5,0.0112,324.96
August,8,13:00,237,2,0.0092,329.3,469,5,0.0115,335.3,960,9,0.0096,344.7,489,9,0.019,321.75
August,8,13:30,240,1,0.0027,327.22,477,7,0.0149,333.35,960,11,0.0115,345.02,497,8,0.0157,322.53
August,8,14:00,243,0,0.0017,318.61,492,9,0.0176,343.52,967,11,0.0114,345.59,505,6,0.0122,317.8
August,8,14:30,247,1,0.005,327.63,501,10,0.0196,340.26,964,12,0.0121,344.85,507,14,0.0284,325.5
August,8,15:00,247,2,0.0069,316.14,507,3,0.0066,345.45,958,11,0.0117,345.3,508,13,0.0259,328.54
August,8,15:30,246,3,0.0112,326.67,504,4,0.0086,339.24,946,16,0.0169,346.57,507,13,0.0248,321.91
August,8,16:00,237,1,0.0025,331.01,498,5,0.0104,350.85,927,5,0.0058,348.26,507,6,0.011,326.83
August,8,16:30,221,1,0.0023,330.43,481,4,0.0092,340.91,889,4,0.0043,348.7,489,6,0.0122,320.46
August,8,17:00,199,1,0.006,330.07,458,4,0.0092,343.15,835,6,0.0068,344.63,459,4,0.0077,333.46
August,8,17:30,175,1,0.0051,326.53,425,3,0.0081,348.21,769,5,0.0071,347.5,421,7,0.0155,322.59
August,8,18:00,150,1,0.0046,320.06,391,5,0.0137,350.61,694,6,0.0089,349.17,380,2,0.0052,317.39
August,8,18:30,122,1,0.0063,347.16,351,3,0.0081,335.06,623,3,0.0046,347.5,338,4,0.0106,314.93
August,8,19:00,93,0,0.0034,349.14,317,5,0.0157,338.76,550,5,0.0089,340.33,299,5,0.0156,319.74
August,8,19:30,70,0,0.0026,325.04,278,2,0.0062,323.43,482,4,0.0086,347.4,265,6,0.024,323.28
August,8,1:00,4,0,0.0,326.62,15,0,0.0174,348.7,39,0,0.0112,332.22,24,0,0.0046,359.66
August,8,1:30,3,0,0.0,326.62,9,0,0.0236,348.7,28,0,0.0,302.77,17,0,0.0182,317.47
August,8,20:00,53,0,0.0075,340.42,243,3,0.0111,333.49,414,8,0.0183,342.41,230,6,0.0278,317.09
August,8,20:30,41,1,0.0167,306.42,212,3,0.0118,338.7,353,2,0.0063,333.84,200,2,0.0112,309.28
August,8,21:00,31,1,0.0236,325.9,179,2,0.0103,330.84,295,1,0.0026,339.3,168,10,0.0571,326.33
August,8,21:30,24,0,0.0036,324.46,149,2,0.0107,317.3,242,1,0.0035,336.31,144,6,0.0407,324.92
August,8,22:00,19,0,0.0,322.81,117,0,0.0031,327.49,196,1,0.0034,339.49,118,1,0.0085,314.98
August,8,22:30,15,2,0.1658,326.62,93,0,0.0024,303.34,155,0,0.0013,334.66,96,1,0.0053,305.35
August,8,23:00,12,1,0.1031,326.62,71,0,0.0018,322.16,121,0,0.0,321.7,75,0,0.003,301.82
August,8,23:30,9,1,0.0718,326.62,55,0,0.009,318.8,94,0,0.0,304.52,58,0,0.0,305.34
August,8,2:00,2,0,0.0,326.62,6,0,0.0,348.7,21,1,0.0247,324.32,12,0,0.03,334.42
August,8,2:30,1,0,0.0,326.62,5,0,0.0,348.7,18,1,0.0302,333.12,8,0,0.0077,334.42
August,8,3:00,1,0,0.0,326.62,4,0,0.0,348.7,15,0,0.0232,349.81,4,0,0.0617,334.42
August,8,3:30,1,0,0.0,326.62,4,0,0.0,348.7,15,0,0.0,349.81,2,0,0.0,334.42
August,8,4:00,1,0,0.0,326.62,4,0,0.0,348.7,14,0,0.0111,349.81,1,0,0.0,334.42
August,8,4:30,1,0,0.0,326.62,3,0,0.0,348.7,14,0,0.0059,349.81,1,0,0.0,334.42
August,8,5:00,2,0,0.0,326.62,3,0,0.0,348.7,17,0,0.0106,306.32,3,0,0.0,334.42
August,8,5:30,2,0,0.0,326.62,4,0,0.0,348.7,24,0,0.0108,329.18,6,0,0.0,334.42
August,8,6:00,4,0,0.0333,326.62,8,1,0.1486,348.7,39,0,0.0,289.31,15,0,0.0067,334.42
August,8,6:30,6,3,0.4581,326.62,15,11,0.7425,348.7,63,2,0.0328,269.43,29,3,0.0875,267.13
August,8,7:00,13,3,0.2107,326.62,34,0,0.0128,257.5,108,1,0.0078,275.1,51,1,0.0146,264.39
August,8,7:30,27,4,0.1361,347.17,59,2,0.0363,282.65,175,3,0.0158,269.38,86,1,0.0145,286.62
August,8,8:00,52,0,0.0043,283.21,98,0,0.0012,279.56,278,1,0.0048,289.13,135,1,0.0103,273.02
August,8,8:30,84,0,0.0025,291.2,142,1,0.0089,303.06,397,1,0.0033,308.49,191,3,0.0176,291.8
August,8,9:00,118,0,0.0008,307.8,195,1,0.0068,315.22,531,1,0.0027,314.25,255,2,0.0067,290.05
August,8,9:30,150,1,0.0053,310.62,246,2,0.0076,319.84,656,4,0.0067,306.69,316,7,0.0214,306.34
August,9,0:00,5,0,0.0409,330.37,35,1,0.0191,294.71,66,1,0.0077,323.13,40,0,0.0045,306.99
August,9,0:30,4,0,0.0,330.37,24,0,0.0,323.93,53,0,0.0,324.23,31,0,0.0035,317.12
August,9,10:00,100,1,0.0053,295.47,188,2,0.0103,308.89,502,2,0.0032,312.95,239,3,0.0122,294.1
August,9,10:30,119,0,0.0034,294.04,221,6,0.0282,319.3,566,3,0.0046,325.36,274,8,0.031,295.72
August,9,11:00,135,1,0.0064,302.3,251,3,0.0102,321.48,612,3,0.0051,327.38,305,5,0.0149,303.81
August,9,11:30,144,2,0.0133,297.77,278,5,0.0197,326.65,636,8,0.0126,333.75,326,3,0.0099,305.23
August,9,12:00,153,2,0.0146,302.57,296,3,0.0101,322.49,648,5,0.0078,334.6,341,2,0.0054,310.93
August,9,12:30,159,4,0.0263,304.21,312,6,0.0195,324.2,653,7,0.0114,332.44,350,6,0.0182,304.16
August,9,13:00,160,1,0.0063,307.36,326,8,0.026,325.73,651,7,0.0101,335.13,352,6,0.0157,312.21
August,9,13:30,158,0,0.0019,309.11,339,10,0.0294,321.44,649,14,0.0209,334.94,354,7,0.0193,308.09
August,9,14:00,154,1,0.0073,314.35,345,14,0.0395,328.63,643,8,0.0132,336.17,353,3,0.0099,305.72
August,9,14:30,152,1,0.0094,310.01,344,9,0.0276,334.12,631,4,0.0056,331.82,353,11,0.0318,314.4
August,9,15:00,151,0,0.0028,307.89,340,4,0.0119,324.91,611,0,0.0006,339.95,344,4,0.0117,299.99
August,9,15:30,149,1,0.0037,312.86,334,3,0.0095,319.02,588,0,0.0008,336.66,331,3,0.0084,300.11
August,9,16:00,142,1,0.0038,326.52,327,2,0.0076,332.59,561,1,0.0015,336.81,315,2,0.0079,313.13
August,9,16:30,131,0,0.0019,297.55,314,2,0.0067,338.19,530,1,0.0011,335.93,295,1,0.0045,306.63
August,9,17:00,119,2,0.0188,310.21,299,2,0.0051,332.69,500,1,0.0022,337.5,277,2,0.0065,308.34
August,9,17:30,106,1,0.0091,317.37,280,3,0.0102,336.51,473,1,0.0014,334.28,260,1,0.0023,310.0
August,9,18:00,94,1,0.0072,322.97,258,5,0.0188,343.43,444,1,0.0031,332.57,242,1,0.0034,309.37
August,9,18:30,80,1,0.0074,331.37,236,4,0.0181,333.27,409,2,0.0045,340.52,220,0,0.0009,324.4
August,9,19:00,65,0,0.0028,322.2,212,4,0.0169,332.49,371,2,0.0062,331.52,201,1,0.0042,318.54
August,9,19:30,51,0,0.0063,329.67,189,1,0.0074,318.28,331,5,0.0161,329.52,181,1,0.0028,322.31
August,9,1:00,3,0,0.0222,330.37,15,1,0.0682,347.13,40,0,0.006,315.18,23,0,0.0,323.66
August,9,1:30,2,0,0.037,330.37,8,0,0.0202,347.13,31,0,0.0108,324.05,17,0,0.007,311.88
August,9,20:00,40,0,0.0099,298.34,165,6,0.0387,319.51,293,3,0.0101,336.54,161,1,0.0067,307.23
August,9,20:30,31,1,0.0306,277.61,142,2,0.0116,308.69,252,1,0.0037,330.4,141,1,0.0057,299.6
August,9,21:00,24,1,0.0342,296.21,118,3,0.0215,310.27,212,1,0.0052,331.86,122,3,0.0219,305.75
August,9,21:30,18,0,0.0133,298.36,99,1,0.0106,314.35,176,0,0.0018,332.73,103,0,0.0038,313.51
August,9,22:00,13,0,0.0,330.37,81,1,0.0109,303.62,145,0,0.0027,322.38,87,0,0.0037,297.46
August,9,22:30,10,1,0.0614,330.37,66,1,0.0077,316.11,120,0,0.0,323.58,72,0,0.0028,304.01
August,9,23:00,8,1,0.0661,330.37,52,1,0.0182,291.33,97,0,0.0019,312.56,61,0,0.0,303.38
August,9,23:30,6,0,0.0,330.37,43,0,0.0059,300.74,80,0,0.0,313.16,50,0,0.0064,287.1
August,9,2:00,2,0,0.0,330.37,5,0,0.0,347.13,22,0,0.017,313.01,12,0,0.0053,338.07
August,9,2:30,1,0,0.0,330.37,4,0,0.0,347.13,16,0,0.0,353.09,7,0,0.0,338.07
August,9,3:00,1,0,0.0,330.37,3,0,0.0,347.13,13,0,0.0247,353.09,4,0,0.0,338.07
August,9,3:30,1,0,0.0,330.37,3,0,0.0,347.13,12,0,0.0,353.09,1,0,0.0,0.0
August,9,4:00,1,0,0.0,330.37,2,0,0.0,347.13,11,0,0.0,353.09,1,0,0.0,0.0
August,9,4:30,1,0,0.0,330.37,2,0,0.0,347.13,11,0,0.0053,353.09,0,0,0.0,0.0
August,9,5:00,1,0,0.0,330.37,2,0,0.0,347.13,12,0,0.0,353.09,1,0,0.0,0.0
August,9,5:30,1,0,0.0,330.37,3,0,0.0,347.13,16,0,0.0,353.09,3,0,0.0,338.07
August,9,6:00,2,0,0.0,330.37,4,0,0.0,347.13,24,0,0.0,279.5,9,0,0.0,338.07
August,9,6:30,3,0,0.1095,330.37,7,2,0.2399,347.13,40,0,0.0078,274.53,17,1,0.0394,338.07
August,9,7:00,8,0,0.051,330.37,13,0,0.007,347.13,69,0,0.0048,270.23,30,0,0.0115,262.15
August,9,7:30,16,1,0.0621,330.37,21,0,0.0,312.87,113,1,0.0096,267.72,49,1,0.0158,289.42
August,9,8:00,30,0,0.0079,256.77,38,0,0.0098,294.73,177,0,0.0028,278.28,78,0,0.0036,284.58
August,9,8:30,47,0,0.0019,284.23,64,1,0.0157,307.73,252,1,0.0041,300.22,115,1,0.0057,278.77
August,9,9:00,64,0,0.0014,282.55,107,1,0.0082,286.9,337,1,0.0041,296.16,158,1,0.0068,287.39
August,9,9:30,81,1,0.0082,278.23,148,2,0.0107,307.27,419,8,0.018,314.8,199,3,0.014,280.69
August,10,0:00,4,0,0.0476,334.28,29,1,0.0284,288.43,57,0,0.0079,294.52,34,0,0.0031,280.96
August,10,0:30,3,0,0.1125,334.28,21,1,0.0291,262.54,43,0,0.0036,328.84,26,0,0.0,294.3
August,10,10:00,25,0,0.0,293.44,95,0,0.004,299.54,280,1,0.0024,295.34,126,2,0.0128,296.8
August,10,10:30,29,0,0.0,281.43,110,1,0.0051,313.69,324,1,0.0021,301.49,147,7,0.0464,307.73
August,10,11:00,32,0,0.0,281.84,124,0,0.0023,305.85,360,1,0.0022,309.22,165,2,0.0137,296.87
August,10,11:30,39,0,0.0,299.16,142,2,0.0126,301.1,392,2,0.004,313.49,179,2,0.0098,303.68
August,10,12:00,49,0,0.0,284.98,161,1,0.0044,297.4,418,0,0.001,311.09,189,1,0.0062,296.37
August,10,12:30,61,1,0.01,293.17,180,3,0.0172,307.67,432,2,0.005,310.76,194,1,0.0067,296.33
August,10,13:00,72,2,0.0254,302.13,199,1,0.0072,299.59,443,3,0.0066,326.02,200,3,0.0153,303.53
August,10,13:30,79,1,0.0098,287.79,213,2,0.0104,304.55,445,7,0.0149,318.91,206,2,0.0092,304.21
August,10,14:00,82,1,0.0062,300.33,225,1,0.0064,313.29,446,2,0.0053,326.02,208,1,0.0043,300.28
August,10,14:30,82,2,0.0206,304.17,230,0,0.002,307.32,442,1,0.0027,319.87,211,2,0.0113,302.11
August,10,15:00,81,1,0.0159,303.5,236,0,0.0005,310.35,438,0,0.0006,326.67,209,0,0.0009,310.92
August,10,15:30,80,1,0.0176,297.83,239,1,0.0029,308.53,431,1,0.0017,322.28,206,3,0.0141,302.45
August,10,16:00,77,0,0.0,301.58,236,1,0.0027,304.51,424,1,0.0026,319.23,198,1,0.0053,314.73
August,10,16:30,72,0,0.0,283.26,227,0,0.0012,301.25,411,2,0.004,325.0,193,2,0.0091,309.42
August,10,17:00,64,0,0.0028,297.69,217,2,0.0073,312.68,389,1,0.0023,325.76,186,1,0.0031,312.58
August,10,17:30,56,0,0.0054,277.52,203,1,0.0061,313.0,363,0,0.0011,316.94,178,1,0.0036,308.77
August,10,18:00,46,0,0.0021,301.22,189,1,0.0049,306.51,332,0,0.0,326.46,167,1,0.0057,303.15
August,10,18:30,38,0,0.0032,288.07,171,2,0.0112,310.29,305,1,0.0018,322.29,156,0,0.003,303.77
August,10,19:00,32,0,0.0,283.15,154,1,0.0073,295.55,276,0,0.0,323.56,145,0,0.0008,303.2
August,10,19:30,28,0,0.0031,273.27,137,1,0.0044,311.13,251,1,0.0031,324.7,137,0,0.0024,317.76
August,10,1:00,2,0,0.0476,334.28,13,0,0.0,346.89,32,1,0.0172,292.91,20,0,0.0,309.66
August,10,1:30,2,0,0.0,334.28,8,0,0.0,346.89,25,0,0.0,272.69,16,0,0.0,348.01
August,10,20:00,24,0,0.0042,297.44,121,0,0.0023,308.95,227,0,0.0018,321.57,125,1,0.0096,317.16
August,10,20:30,21,0,0.0106,289.34,108,0,0.0013,305.71,204,0,0.0012,320.59,111,0,0.0032,301.69
August,10,21:00,18,0,0.023,279.97,95,0,0.0,303.02,180,0,0.0,315.36,95,1,0.0074,308.83
August,10,21:30,15,0,0.0,334.28,83,0,0.0052,313.31,156,0,0.0016,308.73,82,0,0.0,314.02
August,10,22:00,13,0,0.0,334.28,69,0,0.0032,316.81,135,0,0.0,318.13,71,1,0.0113,318.33
August,10,22:30,11,1,0.1058,334.28,56,0,0.0,300.61,115,1,0.0052,313.83,61,0,0.0059,307.99
August,10,23:00,8,0,0.0417,334.28,45,0,0.0,256.66,95,0,0.0,314.57,52,0,0.002,311.12
August,10,23:30,6,0,0.0156,334.28,37,0,0.0,275.16,76,0,0.0017,307.03,43,1,0.0119,329.0
August,10,2:00,1,0,0.0,334.28,5,0,0.0,346.89,20,0,0.0133,316.9,12,0,0.0039,348.01
August,10,2:30,1,0,0.0,334.28,4,0,0.0,346.89,15,0,0.0,348.95,8,0,0.0,348.01
