Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,5,6:00,3,0,0.0,289.73,6,0,0.0,316.47,33,0,0.0144,252.58,14,0,0.0,307.34
August,5,6:30,5,0,0.0518,289.73,8,2,0.2248,316.47,47,1,0.0149,249.62,24,0,0.0117,257.08
August,5,7:00,11,0,0.0191,289.73,33,0,0.011,269.71,91,0,0.0034,268.93,45,0,0.0021,276.33
August,5,7:30,15,0,0.0129,320.3,51,1,0.0157,295.1,141,1,0.0049,269.82,68,0,0.0015,280.42
August,5,8:00,51,0,0.0038,270.82,96,1,0.0079,273.54,262,1,0.002,295.48,124,1,0.0046,281.42
August,5,8:30,85,1,0.0135,296.36,166,2,0.0097,307.42,385,0,0.0011,306.66,187,0,0.0013,291.88
August,5,9:00,129,1,0.0095,315.36,234,0,0.0013,301.82,577,1,0.0017,313.68,274,0,0.0,292.99
August,5,9:30,171,1,0.0077,320.35,267,2,0.0057,319.69,722,4,0.0054,322.07,348,2,0.0053,302.91
August,6,0:00,5,0,0.0,328.12,39,0,0.0,307.11,79,0,0.0012,337.57,47,0,0.004,322.06
August,6,0:30,3,0,0.0,328.12,28,0,0.0,295.26,58,0,0.0014,329.08,33,0,0.0027,356.22
August,6,10:00,188,1,0.0049,310.52,307,2,0.0069,318.27,825,2,0.0026,321.54,389,5,0.0128,306.3
August,6,10:30,189,1,0.0048,316.07,325,7,0.0229,333.59,926,11,0.0115,334.02,421,14,0.0341,318.05
August,6,11:00,196,1,0.0026,321.46,427,3,0.007,335.2,960,5,0.0057,336.53,465,3,0.0057,317.49
August,6,11:30,231,1,0.004,320.84,409,4,0.0104,335.78,986,7,0.0071,339.85,476,4,0.0082,321.13
August,6,12:00,222,2,0.0075,330.26,411,1,0.0028,337.16,1003,3,0.0026,339.18,492,3,0.0065,322.5
August,6,12:30,198,1,0.005,321.36,428,3,0.008,342.38,1008,14,0.0137,344.89,497,4,0.0081,314.39
August,6,13:00,216,1,0.0048,320.72,509,2,0.0041,332.13,1013,3,0.0025,342.87,516,6,0.0111,325.17
August,6,13:30,189,0,0.0009,323.77,492,5,0.0108,336.87,1012,6,0.0056,341.71,515,2,0.0045,318.39
August,6,14:00,203,0,0.0004,321.98,498,1,0.0026,337.38,999,3,0.0032,343.2,532,1,0.0016,317.64
August,6,14:30,201,0,0.0008,326.76,492,2,0.0042,347.22,1014,6,0.0057,347.4,532,3,0.005,325.75
August,6,15:00,207,1,0.0058,321.65,478,1,0.0019,337.73,985,2,0.0019,348.27,533,2,0.0033,330.18
August,6,15:30,215,1,0.0047,326.66,519,1,0.0023,339.14,983,7,0.0071,353.87,537,3,0.0053,328.79
August,6,16:00,186,1,0.0029,331.69,453,1,0.002,341.73,975,2,0.0016,351.06,517,3,0.0049,324.9
August,6,16:30,175,0,0.0017,326.49,512,1,0.0026,344.0,938,3,0.0033,349.84,501,2,0.0032,328.85
August,6,17:00,185,0,0.0023,330.89,449,1,0.0033,341.66,877,6,0.0063,350.11,497,4,0.0071,316.68
August,6,17:30,161,1,0.0085,327.71,433,1,0.0032,341.56,836,7,0.0089,345.47,460,4,0.0096,330.83
August,6,18:00,156,0,0.003,313.03,422,3,0.0067,340.07,765,4,0.0055,355.27,408,2,0.0045,325.95
August,6,18:30,106,0,0.0031,341.16,346,1,0.002,338.41,680,4,0.0055,354.4,369,2,0.0058,328.84
August,6,19:00,86,0,0.001,337.12,321,2,0.0051,339.22,607,2,0.0039,350.57,337,4,0.0106,317.25
August,6,19:30,53,0,0.006,322.03,269,1,0.0036,336.75,539,3,0.0049,343.22,298,2,0.0083,331.03
August,6,1:00,2,0,0.0,328.12,11,0,0.0177,354.61,39,0,0.0,335.99,24,0,0.0,321.5
August,6,1:30,1,0,0.0,328.12,6,0,0.0,354.61,27,0,0.0,344.63,18,0,0.0,330.34
August,6,20:00,42,0,0.0038,309.99,242,2,0.0077,337.48,468,2,0.005,346.25,273,4,0.0161,323.37
August,6,20:30,43,1,0.013,306.7,207,2,0.0076,334.6,392,1,0.0033,345.31,238,1,0.005,318.48
August,6,21:00,19,0,0.0174,317.58,178,1,0.0058,327.78,328,0,0.0012,345.85,196,7,0.0365,321.37
August,6,21:30,19,0,0.0,320.6,153,1,0.0044,338.6,275,0,0.0007,338.52,166,1,0.0079,321.56
August,6,22:00,11,0,0.0,328.12,132,0,0.0008,310.19,223,1,0.0031,343.66,127,0,0.0036,317.3
August,6,22:30,10,1,0.0661,328.12,105,1,0.0056,322.03,178,0,0.0022,321.78,114,1,0.0046,322.48
August,6,23:00,4,0,0.0468,328.12,90,0,0.0,306.74,136,0,0.0014,329.04,83,0,0.0035,317.45
August,6,23:30,9,0,0.0,328.12,64,0,0.0014,313.31,108,0,0.002,327.76,68,0,0.0015,302.82
August,6,2:00,1,0,0.0,328.12,4,0,0.0,354.61,20,0,0.0164,297.28,11,0,0.0,331.41
August,6,2:30,2,0,0.0,328.12,4,0,0.0,354.61,18,0,0.0,311.26,10,0,0.0079,331.41
August,6,3:00,1,0,0.0,328.12,4,0,0.0,354.61,13,0,0.0297,352.18,3,0,0.0152,331.41
August,6,3:30,1,0,0.0,328.12,4,0,0.0,354.61,12,0,0.007,352.18,1,0,0.0,331.41
August,6,4:00,1,0,0.0,328.12,3,0,0.0,354.61,10,0,0.0,352.18,1,0,0.0,331.41
August,6,4:30,0,0,0.0,0.0,3,0,0.0,354.61,12,0,0.0091,352.18,1,0,0.075,331.41
August,6,5:00,1,0,0.0,328.12,2,0,0.0,354.61,13,0,0.0,352.18,2,0,0.0,331.41
August,6,5:30,1,0,0.0,328.12,6,0,0.0,354.61,22,0,0.0,282.63,4,0,0.0,331.41
August,6,6:00,2,0,0.0,328.12,9,0,0.0,354.61,34,0,0.0,276.1,15,0,0.0,247.46
August,6,6:30,4,0,0.065,328.12,10,3,0.2705,354.61,52,0,0.0061,259.54,28,1,0.0429,279.94
August,6,7:00,4,0,0.03,328.12,29,0,0.0026,254.94,96,1,0.006,280.55,49,0,0.0,253.17
August,6,7:30,22,1,0.0412,313.39,49,2,0.0479,297.19,155,1,0.0061,277.05,76,0,0.005,272.2
August,6,8:00,48,1,0.0156,274.91,92,0,0.0022,291.17,282,0,0.001,290.96,137,0,0.002,289.39
August,6,8:30,89,2,0.0242,323.76,136,2,0.0114,309.85,410,2,0.0047,308.57,190,1,0.0032,295.21
August,6,9:00,130,2,0.0159,309.06,208,0,0.0015,307.75,586,3,0.0043,317.17,279,1,0.0024,285.81
August,6,9:30,150,1,0.0059,324.73,277,1,0.0053,313.95,724,5,0.0067,322.84,332,4,0.0107,303.24
August,7,0:00,4,0,0.0,337.62,34,0,0.0064,315.19,74,0,0.0028,330.16,43,0,0.0,338.46
August,7,0:30,3,0,0.0,337.62,26,0,0.0103,291.98,61,0,0.0025,317.8,35,0,0.0,337.33
August,7,10:00,168,1,0.0059,307.33,289,0,0.0007,322.69,795,3,0.0041,326.94,361,5,0.0125,309.5
August,7,10:30,199,1,0.005,316.72,332,4,0.0135,331.77,877,7,0.0078,336.0,399,7,0.0177,312.34
August,7,11:00,217,0,0.0023,316.39,363,2,0.0054,335.24,936,5,0.0054,337.85,445,2,0.0051,316.91
August,7,11:30,224,1,0.0061,320.9,409,5,0.0124,331.06,970,8,0.0083,340.92,450,2,0.0039,318.61
August,7,12:00,214,0,0.0014,314.01,412,2,0.0055,335.26,952,4,0.0042,343.72,462,4,0.0082,316.29
August,7,12:30,226,1,0.0038,308.74,440,3,0.0071,339.99,970,13,0.0132,343.69,470,5,0.0101,313.04
August,7,13:00,217,0,0.0019,318.83,443,3,0.007,334.88,948,6,0.0068,346.31,465,6,0.0136,318.53
August,7,13:30,226,1,0.0049,326.39,454,6,0.0127,333.21,950,4,0.0045,339.9,467,4,0.0082,314.79
August,7,14:00,236,1,0.0043,330.39,476,2,0.0044,336.08,970,4,0.0039,343.53,504,6,0.0117,321.25
August,7,14:30,219,0,0.0005,324.01,480,3,0.007,335.67,991,17,0.0171,348.87,502,5,0.0097,321.88
August,7,15:00,225,2,0.0068,332.0,485,2,0.0031,340.2,961,2,0.0023,347.79,496,2,0.0045,326.02
August,7,15:30,229,3,0.0117,327.35,484,3,0.0061,342.42,971,2,0.0025,346.17,491,3,0.0056,321.12
August,7,16:00,226,3,0.0132,326.3,500,1,0.0024,339.13,948,3,0.003,348.01,505,2,0.0041,318.3
August,7,16:30,229,0,0.0009,326.14,432,1,0.0033,339.78,914,2,0.0026,351.77,478,1,0.0031,326.81
August,7,17:00,198,1,0.0053,325.84,418,1,0.0017,339.48,880,2,0.0027,347.37,451,2,0.0042,326.02
August,7,17:30,163,1,0.0036,325.28,399,1,0.0019,342.55,827,4,0.0046,344.72,418,2,0.0042,318.91
August,7,18:00,146,0,0.0012,327.52,406,2,0.0055,336.67,741,5,0.0072,351.3,381,1,0.0032,328.42
August,7,18:30,126,0,0.0012,311.96,352,2,0.0049,340.98,666,7,0.01,355.37,343,2,0.0047,322.51
August,7,19:00,82,0,0.0022,332.68,309,2,0.005,333.67,594,4,0.0066,348.69,319,5,0.0157,314.52
August,7,19:30,59,0,0.0047,318.87,301,1,0.0043,334.19,530,9,0.0164,360.01,284,8,0.0272,321.86
August,7,1:00,3,0,0.0,337.62,13,0,0.0091,347.4,46,0,0.0033,307.68,26,0,0.0,345.14
August,7,1:30,2,0,0.0,337.62,10,0,0.05,347.4,33,0,0.004,330.28,23,0,0.0,307.83
August,7,20:00,54,0,0.0038,314.82,239,2,0.0071,345.52,469,5,0.0108,350.66,258,6,0.0238,318.56
August,7,20:30,42,1,0.0157,330.55,205,1,0.0026,328.54,414,3,0.0067,341.96,221,2,0.0081,316.38
August,7,21:00,32,1,0.0175,302.25,179,1,0.004,331.45,329,0,0.0009,348.16,176,3,0.0179,322.17
August,7,21:30,27,0,0.0077,322.06,157,0,0.0,321.28,267,0,0.0011,348.67,162,1,0.0037,313.2
August,7,22:00,21,0,0.0037,305.31,122,1,0.0069,325.59,224,1,0.0055,330.19,125,2,0.012,332.93
August,7,22:30,15,2,0.1163,301.65,92,0,0.0013,312.6,163,0,0.0006,323.79,102,1,0.0063,316.27
August,7,23:00,11,1,0.0549,337.62,67,0,0.0,318.61,129,0,0.0009,335.75,74,0,0.0011,318.23
August,7,23:30,10,0,0.0414,337.62,50,0,0.0018,316.91,101,0,0.0031,327.63,62,0,0.0048,323.1
August,7,2:00,2,0,0.0,337.62,6,0,0.0,347.4,24,1,0.0355,257.86,17,0,0.0268,315.19
August,7,2:30,1,0,0.0,337.62,4,0,0.0,347.4,19,0,0.0083,230.54,10,0,0.0,325.83
August,7,3:00,1,0,0.0,337.62,2,0,0.0,347.4,12,0,0.0,351.17,2,0,0.0,325.83
August,7,3:30,1,0,0.0,337.62,3,0,0.0,347.4,12,0,0.0,351.17,1,0,0.0,325.83
August,7,4:00,1,0,0.0,337.62,2,0,0.0,347.4,12,0,0.0091,351.17,1,0,0.0,325.83
August,7,4:30,1,0,0.0,337.62,2,0,0.0,347.4,11,0,0.0168,351.17,1,0,0.0,325.83
August,7,5:00,1,0,0.0,337.62,3,0,0.0278,347.4,14,0,0.0,351.17,1,0,0.0,325.83
August,7,5:30,2,0,0.0,337.62,3,0,0.0,347.4,19,0,0.01,279.57,4,0,0.0,325.83
August,7,6:00,2,0,0.05,337.62,6,0,0.0,347.4,31,0,0.0,275.83,14,0,0.0,325.83
August,7,6:30,4,1,0.2617,337.62,10,3,0.3007,347.4,54,1,0.0192,270.78,26,1,0.054,263.53
August,7,7:00,11,1,0.1243,337.62,25,0,0.0146,273.86,94,0,0.0035,268.54,40,0,0.0106,269.23
August,7,7:30,24,1,0.055,299.34,48,2,0.0391,287.88,148,1,0.0088,269.76,69,1,0.0091,262.61
August,7,8:00,48,1,0.0113,287.95,84,0,0.0052,297.88,268,0,0.0015,294.66,124,0,0.0032,269.23
August,7,8:30,87,2,0.0212,315.79,128,1,0.0076,306.4,386,1,0.0032,303.91,183,2,0.0082,289.52
August,7,9:00,123,0,0.003,313.2,197,1,0.0028,310.99,538,1,0.0019,314.92,258,2,0.0071,295.85
August,7,9:30,148,0,0.0029,315.51,251,1,0.0044,319.03,680,4,0.0055,319.16,308,6,0.0182,301.43
August,8,0:00,7,0,0.0,326.62,35,0,0.0,319.67,73,0,0.0,347.62,41,0,0.0028,332.96
August,8,0:30,5,0,0.0,326.62,25,0,0.0,298.94,46,0,0.0053,321.31,29,0,0.0,305.99
August,8,10:00,172,1,0.0032,319.4,301,2,0.0057,330.97,766,9,0.0115,324.25,387,4,0.011,302.48
August,8,10:30,214,1,0.0044,321.18,341,5,0.0152,328.23,863,17,0.0197,330.17,418,10,0.0233,313.88
August,8,11:00,229,0,0.0016,320.19,366,5,0.0135,332.44,905,4,0.0047,335.01,444,7,0.0149,316.45
August,8,11:30,228,0,0.0009,324.3,413,12,0.028,344.97,954,7,0.0073,332.88,477,8,0.0177,320.34
August,8,12:00,240,1,0.0061,309.84,470,3,0.0068,333.62,976,15,0.0158,336.22,482,6,0.0115,312.44
August,8,12:30,239,2,0.0068,324.23,453,5,0.0119,345.04,978,16,0.0161,340.91,490,5,0.0106,323.37
August,8,13:00,236,2,0.0097,330.95,473,5,0.0112,335.84,955,10,0.0105,345.98,484,7,0.0154,320.96
August,8,13:30,240,1,0.003,325.52,479,7,0.014,334.29,956,9,0.0099,345.49,498,6,0.0128,321.42
August,8,14:00,238,0,0.0018,316.88,510,9,0.0185,346.07,988,9,0.009,346.05,518,7,0.0133,316.04
August,8,14:30,253,1,0.0047,329.32,494,9,0.0192,341.83,975,10,0.0103,342.87,511,12,0.0243,323.33
August,8,15:00,244,2,0.0063,314.91,510,3,0.0056,345.29,956,9,0.0096,345.83,511,9,0.0178,326.53
August,8,15:30,255,3,0.0119,324.64,481,4,0.0079,339.67,951,17,0.0174,348.33,496,12,0.0244,321.9
August,8,16:00,243,0,0.0019,333.49,476,4,0.0078,350.8,946,4,0.0037,347.37,529,6,0.012,326.68
August,8,16:30,228,0,0.0021,329.99,487,4,0.0078,341.65,905,4,0.0042,349.61,497,6,0.0123,318.71
August,8,17:00,197,1,0.0067,329.78,458,4,0.0078,343.97,847,6,0.0065,344.63,459,3,0.0073,335.1
August,8,17:30,173,1,0.0043,327.74,415,3,0.0071,349.7,770,5,0.0063,348.13,419,5,0.013,323.8
August,8,18:00,155,1,0.0051,322.61,372,4,0.0111,350.44,687,5,0.0075,348.91,378,1,0.0036,317.75
August,8,18:30,128,1,0.0059,345.34,348,1,0.0043,336.44,616,2,0.0036,348.2,331,3,0.0078,313.49
August,8,19:00,88,0,0.0024,347.78,337,4,0.0131,336.26,547,4,0.0068,339.96,295,4,0.0127,317.2
August,8,19:30,62,0,0.0015,327.43,280,2,0.0056,324.4,481,2,0.0033,350.31,265,6,0.0222,323.36
August,8,1:00,4,0,0.0,326.62,11,0,0.0193,348.7,38,0,0.0091,331.26,23,0,0.0051,344.9
August,8,1:30,3,0,0.0,326.62,8,0,0.0262,348.7,27,0,0.0,298.25,16,0,0.0203,321.13
August,8,20:00,50,0,0.0057,333.34,241,2,0.0098,332.52,402,6,0.0139,340.77,225,4,0.0188,317.44
August,8,20:30,40,1,0.0148,305.77,220,2,0.0079,335.63,345,1,0.0017,333.21,201,2,0.0088,306.32
August,8,21:00,28,1,0.0214,331.44,175,1,0.0085,332.88,288,1,0.0019,340.9,159,8,0.0507,319.88
August,8,21:30,20,0,0.004,321.25,138,1,0.0088,314.99,236,0,0.0015,339.47,146,5,0.0365,321.72
August,8,22:00,20,0,0.0,321.39,126,0,0.0022,325.04,191,0,0.0024,340.89,114,1,0.0065,317.81
August,8,22:30,13,2,0.1609,326.62,96,0,0.0013,302.86,150,0,0.0015,337.45,92,0,0.004,306.87
August,8,23:00,11,1,0.1022,326.62,67,0,0.0,321.39,114,0,0.0,320.07,69,0,0.0016,302.84
August,8,23:30,8,0,0.052,326.62,55,0,0.0084,324.34,89,0,0.0,303.43,54,0,0.0,309.89
August,8,2:00,2,0,0.0,326.62,5,0,0.0,348.7,16,0,0.0216,330.14,12,0,0.0333,334.42
August,8,2:30,2,0,0.0,326.62,4,0,0.0,348.7,20,0,0.0165,327.32,8,0,0.0,334.42
August,8,3:00,3,0,0.0,326.62,5,0,0.0,348.7,13,0,0.0134,349.81,4,0,0.0407,334.42
August,8,3:30,2,0,0.0,326.62,4,0,0.0,348.7,16,0,0.0,376.76,1,0,0.0,334.42
August,8,4:00,2,0,0.0,326.62,3,0,0.0,348.7,11,0,0.0123,349.81,1,0,0.0,334.42
August,8,4:30,2,0,0.0,326.62,4,0,0.0,348.7,14,0,0.0065,349.81,1,0,0.0,334.42
August,8,5:00,2,0,0.0,326.62,3,0,0.0,348.7,15,0,0.0118,305.6,2,0,0.0,334.42
August,8,5:30,2,0,0.0,326.62,4,0,0.0,348.7,18,0,0.012,331.3,2,0,0.0,334.42
August,8,6:00,3,0,0.037,326.62,6,1,0.128,348.7,33,0,0.0,280.66,12,0,0.0074,334.42
August,8,6:30,4,2,0.4164,326.62,8,6,0.7457,348.7,57,2,0.0303,264.79,25,2,0.0911,265.05
August,8,7:00,10,2,0.1847,326.62,34,0,0.0142,252.01,89,1,0.0066,271.36,46,1,0.0163,261.91
August,8,7:30,16,2,0.1179,355.95,46,2,0.0349,277.19,147,2,0.0125,266.55,72,1,0.0124,285.98
August,8,8:00,46,0,0.0017,283.97,103,0,0.0,277.24,268,1,0.0036,285.92,133,1,0.0093,270.81
August,8,8:30,83,0,0.0028,288.98,143,1,0.0072,299.22,379,1,0.0031,306.64,185,3,0.0179,289.1
August,8,9:00,121,0,0.0,310.9,211,1,0.0055,313.25,544,2,0.0028,312.53,255,2,0.0075,292.28
August,8,9:30,155,1,0.0051,311.62,259,2,0.0079,320.91,677,5,0.0075,308.05,325,8,0.0237,307.78
August,9,0:00,5,0,0.0409,330.37,38,1,0.0191,294.71,67,1,0.0077,323.13,42,0,0.0045,306.99
August,9,0:30,3,0,0.0,330.37,25,0,0.0,323.93,51,0,0.0,324.23,28,0,0.0035,317.12
August,9,10:00,100,1,0.0053,295.47,191,2,0.0103,308.89,516,2,0.0032,312.95,238,3,0.0122,294.1
August,9,10:30,125,0,0.0034,294.04,222,6,0.0282,319.3,581,3,0.0046,325.36,273,8,0.031,295.72
August,9,11:00,133,1,0.0064,302.3,250,3,0.0102,321.48,629,3,0.0051,327.38,317,5,0.0149,303.81
August,9,11:30,142,2,0.0133,297.77,284,6,0.0197,326.65,639,8,0.0126,333.75,328,3,0.0099,305.23
August,9,12:00,148,2,0.0146,302.57,296,3,0.0101,322.49,651,5,0.0078,334.6,342,2,0.0054,310.93
August,9,12:30,164,4,0.0263,304.21,306,6,0.0195,324.2,661,8,0.0114,332.44,354,6,0.0182,304.16
August,9,13:00,162,1,0.0063,307.36,320,8,0.026,325.73,647,7,0.0101,335.13,353,6,0.0157,312.21
August,9,13:30,165,0,0.0019,309.11,334,10,0.0294,321.44,652,14,0.0209,334.94,361,7,0.0193,308.09
August,9,14:00,156,1,0.0073,314.35,344,14,0.0395,328.63,647,9,0.0132,336.17,348,3,0.0099,305.72
August,9,14:30,159,1,0.0094,310.01,337,9,0.0276,334.12,641,4,0.0056,331.82,359,11,0.0318,314.4
August,9,15:00,157,0,0.0028,307.89,349,4,0.0119,324.91,607,0,0.0006,339.95,349,4,0.0117,299.99
August,9,15:30,160,1,0.0037,312.86,328,3,0.0095,319.02,590,0,0.0008,336.66,330,3,0.0084,300.11
August,9,16:00,137,1,0.0038,326.52,340,3,0.0076,332.59,570,1,0.0015,336.81,318,3,0.0079,313.13
August,9,16:30,130,0,0.0019,297.55,328,2,0.0067,338.19,526,1,0.0011,335.93,295,1,0.0045,306.63
August,9,17:00,122,2,0.0188,310.21,300,2,0.0051,332.69,491,1,0.0022,337.5,274,2,0.0065,308.34
August,9,17:30,104,1,0.0091,317.37,280,3,0.0102,336.51,477,1,0.0014,334.28,268,1,0.0023,310.0
August,9,18:00,93,1,0.0072,322.97,246,5,0.0188,343.43,451,1,0.0031,332.57,242,1,0.0034,309.37
August,9,18:30,85,1,0.0074,331.37,237,4,0.0181,333.27,411,2,0.0045,340.52,216,0,0.0009,324.4
August,9,19:00,65,0,0.0028,322.2,207,3,0.0169,332.49,370,2,0.0062,331.52,205,1,0.0042,318.54
August,9,19:30,50,0,0.0063,329.67,194,1,0.0074,318.28,330,5,0.0161,329.52,182,1,0.0028,322.31
August,9,1:00,3,0,0.0222,330.37,9,1,0.0682,347.13,39,0,0.006,315.18,23,0,0.0,323.66
August,9,1:30,2,0,0.037,330.37,7,0,0.0202,347.13,32,0,0.0108,324.05,16,0,0.007,311.88
August,9,20:00,37,0,0.0099,298.34,160,6,0.0387,319.51,297,3,0.0101,336.54,155,1,0.0067,307.23
August,9,20:30,31,1,0.0306,277.61,146,2,0.0116,308.69,251,1,0.0037,330.4,145,1,0.0057,299.6
August,9,21:00,21,1,0.0342,296.21,110,2,0.0215,310.27,211,1,0.0052,331.86,120,3,0.0219,305.75
August,9,21:30,15,0,0.0133,298.36,95,1,0.0106,314.35,170,0,0.0018,332.73,101,0,0.0038,313.51
August,9,22:00,11,0,0.0,330.37,78,1,0.0109,303.62,143,0,0.0027,322.38,84,0,0.0037,297.46
August,9,22:30,9,1,0.0614,330.37,69,1,0.0077,316.11,120,0,0.0,323.58,70,0,0.0028,304.01
August,9,23:00,7,0,0.0661,330.37,55,1,0.0182,291.33,89,0,0.0019,312.56,61,0,0.0,303.38
August,9,23:30,4,0,0.0,330.37,47,0,0.0059,300.74,79,0,0.0,313.16,49,0,0.0064,287.1
August,9,2:00,1,0,0.0,330.37,6,0,0.0,347.13,20,0,0.017,313.01,12,0,0.0053,338.07
August,9,2:30,2,0,0.0,330.37,4,0,0.0,347.13,14,0,0.0,353.09,7,0,0.0,338.07
August,9,3:00,2,0,0.0,330.37,3,0,0.0,347.13,11,0,0.0247,353.09,3,0,0.0,338.07
August,9,3:30,1,0,0.0,330.37,3,0,0.0,347.13,12,0,0.0,353.09,0,0,0.0,0.0
August,9,4:00,1,0,0.0,330.37,3,0,0.0,347.13,10,0,0.0,353.09,0,0,0.0,0.0
August,9,4:30,1,0,0.0,330.37,3,0,0.0,347.13,11,0,0.0053,353.09,0,0,0.0,0.0
August,9,5:00,1,0,0.0,330.37,4,0,0.0,347.13,11,0,0.0,353.09,1,0,0.0,338.07
August,9,5:30,1,0,0.0,330.37,3,0,0.0,347.13,13,0,0.0,353.09,1,0,0.0,338.07
August,9,6:00,2,0,0.0,330.37,3,0,0.0,347.13,18,0,0.0,279.5,9,0,0.0,338.07
August,9,6:30,3,0,0.1095,330.37,8,2,0.2399,347.13,34,0,0.0078,274.53,15,1,0.0394,297.69
August,9,7:00,7,0,0.051,330.37,11,0,0.007,347.13,60,0,0.0048,270.23,26,0,0.0115,262.15
August,9,7:30,13,1,0.0621,330.37,22,0,0.0,312.87,97,1,0.0096,267.72,46,1,0.0158,289.42
August,9,8:00,29,0,0.0079,256.77,33,0,0.0098,294.73,171,0,0.0028,278.28,75,0,0.0036,284.58
August,9,8:30,47,0,0.0019,284.23,46,1,0.0157,307.73,246,1,0.0041,300.22,109,1,0.0057,278.77
August,9,9:00,67,0,0.0014,282.55,109,1,0.0082,286.9,344,1,0.0041,296.16,163,1,0.0068,287.39
August,9,9:30,75,1,0.0082,278.23,155,2,0.0107,307.27,412,7,0.018,314.8,203,3,0.014,280.69
August,10,0:00,3,0,0.0476,334.28,29,1,0.0284,289.56,52,0,0.0079,288.9,35,0,0.0031,282.64
August,10,0:30,3,0,0.1125,334.28,24,1,0.0291,256.59,40,0,0.0036,328.12,25,0,0.0,296.14
August,10,10:00,22,0,0.0,291.71,94,0,0.004,296.19,283,1,0.0024,294.73,120,2,0.0128,295.64
August,10,10:30,34,0,0.0,282.38,110,1,0.0051,316.32,332,1,0.0021,300.1,153,7,0.0464,310.95
August,10,11:00,31,0,0.0,280.95,117,0,0.0023,307.48,355,1,0.0022,308.54,168,2,0.0137,298.18
August,10,11:30,33,0,0.0,299.42,140,2,0.0126,302.24,396,2,0.004,315.05,177,2,0.0098,306.01
August,10,12:00,49,0,0.0,284.2,163,1,0.0044,297.59,433,0,0.001,312.31,195,1,0.0062,297.41
August,10,12:30,60,1,0.01,290.43,183,3,0.0172,308.67,429,2,0.005,312.39,194,1,0.0067,295.46
August,10,13:00,77,2,0.0254,296.87,201,1,0.0072,298.5,449,3,0.0066,324.28,199,3,0.0153,302.67
August,10,13:30,81,1,0.0098,286.53,216,2,0.0104,304.22,447,7,0.0149,319.35,210,2,0.0092,302.69
August,10,14:00,84,1,0.0062,299.91,239,2,0.0064,312.65,448,2,0.0053,328.41,205,1,0.0043,301.42
August,10,14:30,84,2,0.0206,304.7,233,0,0.002,309.36,444,1,0.0027,320.45,216,2,0.0113,304.82
August,10,15:00,78,1,0.0159,303.32,229,0,0.0005,309.64,438,0,0.0006,328.43,207,0,0.0009,310.91
August,10,15:30,80,1,0.0176,297.24,245,1,0.0029,308.35,429,1,0.0017,323.96,214,3,0.0141,300.76
August,10,16:00,80,0,0.0,303.54,232,1,0.0027,302.21,427,1,0.0026,320.22,191,1,0.0053,313.74
August,10,16:30,73,0,0.0,286.36,225,0,0.0012,299.58,420,2,0.004,324.63,193,2,0.0091,308.47
August,10,17:00,62,0,0.0028,299.24,214,2,0.0073,314.64,394,1,0.0023,325.81,186,1,0.0031,314.58
August,10,17:30,61,0,0.0054,280.19,194,1,0.0061,312.41,366,0,0.0011,316.15,179,1,0.0036,307.1
August,10,18:00,43,0,0.0021,297.69,195,1,0.0049,305.53,327,0,0.0,325.64,167,1,0.0057,305.82
August,10,18:30,37,0,0.0032,290.8,170,2,0.0112,311.55,310,1,0.0018,324.59,158,0,0.003,305.94
August,10,19:00,31,0,0.0,287.82,148,1,0.0073,293.37,274,0,0.0,321.01,141,0,0.0008,301.07
August,10,19:30,27,0,0.0031,276.81,137,1,0.0044,314.73,252,1,0.0031,325.82,143,0,0.0024,321.07
August,10,1:00,2,0,0.0476,334.28,11,0,0.0,346.89,30,1,0.0172,294.78,18,0,0.0,315.26
August,10,1:30,2,0,0.0,334.28,7,0,0.0,346.89,24,0,0.0,267.23,16,0,0.0,338.72
August,10,20:00,24,0,0.0042,299.63,107,0,0.0023,306.17,227,0,0.0018,323.37,128,1,0.0096,318.28
August,10,20:30,19,0,0.0106,293.52,104,0,0.0013,303.63,206,0,0.0012,321.15,112,0,0.0032,298.96
August,10,21:00,17,0,0.023,278.06,98,0,0.0,301.58,182,0,0.0,314.64,93,1,0.0074,307.81
August,10,21:30,14,0,0.0,334.28,89,0,0.0052,310.91,152,0,0.0016,307.39,78,0,0.0,311.93
August,10,22:00,12,0,0.0,334.28,67,0,0.0032,319.61,135,0,0.0,321.26,70,1,0.0113,319.0
August,10,22:30,11,1,0.1058,334.28,54,0,0.0,300.03,116,1,0.0052,311.54,61,0,0.0059,308.31
August,10,23:00,7,0,0.0417,334.28,45,0,0.0,258.0,91,0,0.0,314.59,49,0,0.002,313.89
August,10,23:30,6,0,0.0156,334.28,36,0,0.0,269.29,80,0,0.0017,303.77,45,1,0.0119,331.48
August,10,2:00,1,0,0.0,334.28,5,0,0.0,346.89,20,0,0.0133,317.65,12,0,0.0039,348.01
August,10,2:30,1,0,0.0,334.28,3,0,0.0,346.89,15,0,0.0,324.74,8,0,0.0,348.01
August,10,3:00,1,0,0.0,334.28,3,0,0.0,346.89,13,0,0.0347,348.95,3,0,0.0312,348.01
